lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,hdd_fc,cdd_fc,dew_point_fc,solar_rad_fc
109935,109426.0,119287.0,125764.0,112753.0,113300.0,107618.0,121006.0,105504.0,113740.0,119499.14285714286,120894.2,0.0,0.0,32.7,23.9
120604,109935.0,109426.0,119287.0,122503.0,135881.0,118396.0,128418.0,105602.0,105504.0,119096.57142857143,120439.46666666666,0.0,0.0,44.6,17.92
120024,120604.0,109935.0,109426.0,122367.0,137056.0,118589.0,121734.0,117678.0,105602.0,118825.28571428572,120363.73333333334,0.0,0.0,47.5,19.57
119341,120024.0,120604.0,109935.0,124394.0,131818.0,122808.0,119402.0,115146.0,117678.0,118490.57142857143,120331.0,0.0,3.0,56.5,20.07
124219,119341.0,120024.0,120604.0,125764.0,124378.0,126310.0,122410.0,114547.0,115146.0,117768.71428571428,120028.43333333332,0.0,0.0,33.2,25.35
114675,124219.0,119341.0,120024.0,119287.0,120710.0,121464.0,119331.0,116273.0,114547.0,117548.0,120111.26666666666,0.0,0.0,41.5,14.62
106763,114675.0,124219.0,119341.0,109426.0,111925.0,111324.0,110001.0,115586.0,116273.0,116889.14285714286,119953.7,4.0,0.0,28.1,23.07
104143,106763.0,114675.0,124219.0,109935.0,112753.0,113300.0,107618.0,106596.0,115586.0,116508.71428571428,119432.13333333332,3.5,0.0,31.5,16.1
118648,104143.0,106763.0,114675.0,120604.0,122503.0,135881.0,118396.0,103432.0,106596.0,115681.28571428572,118925.86666666668,5.5,0.0,33.4,19.73
121388,118648.0,104143.0,106763.0,120024.0,122367.0,137056.0,118589.0,113034.0,103432.0,115401.85714285714,119214.1,0.0,0.0,29.5,26.15
118785,121388.0,118648.0,104143.0,119341.0,124394.0,131818.0,122808.0,113496.0,113034.0,115596.71428571428,119673.1,0.0,0.0,40.6,15.83
117962,118785.0,121388.0,118648.0,124219.0,125764.0,124378.0,126310.0,113972.0,113496.0,115517.28571428572,119686.06666666668,0.0,0.0,40.7,26.19
115266,117962.0,118785.0,121388.0,114675.0,119287.0,120710.0,121464.0,117557.0,113972.0,114623.42857142857,119665.16666666669,0.0,0.0,37.5,16.0
104963,115266.0,117962.0,118785.0,106763.0,109426.0,111925.0,111324.0,114808.0,117557.0,114707.85714285714,119413.76666666666,0.0,0.0,39.5,23.41
103141,104963.0,115266.0,117962.0,104143.0,109935.0,112753.0,113300.0,103866.0,114808.0,114450.71428571428,118702.2,0.0,0.0,36.2,22.63
116707,103141.0,104963.0,115266.0,118648.0,120604.0,122503.0,135881.0,103336.0,103866.0,114307.57142857143,118091.43333333332,0.0,0.0,50.4,6.47
117936,116707.0,103141.0,104963.0,121388.0,120024.0,122367.0,137056.0,113175.0,103336.0,114030.28571428572,118270.86666666668,0.5,0.0,33.3,21.2
117033,117936.0,116707.0,103141.0,118785.0,119341.0,124394.0,131818.0,113664.0,113175.0,113537.14285714286,118425.4,1.0,0.0,21.1,26.9
118417,117033.0,117936.0,116707.0,117962.0,124219.0,125764.0,124378.0,116211.0,113664.0,113286.85714285714,117797.13333333332,0.0,0.0,20.0,28.34
116328,118417.0,117033.0,117936.0,115266.0,114675.0,119287.0,120710.0,119535.0,116211.0,113351.85714285714,117175.83333333331,0.0,0.0,27.8,28.02
105598,116328.0,118417.0,117033.0,104963.0,106763.0,109426.0,111925.0,115848.0,119535.0,113503.57142857143,116659.5,0.0,0.0,38.7,25.49
103273,105598.0,116328.0,118417.0,103141.0,104143.0,109935.0,112753.0,103765.0,115848.0,113594.28571428572,116033.5,0.0,0.0,49.5,7.36
116909,103273.0,105598.0,116328.0,116707.0,118648.0,120604.0,122503.0,104744.0,103765.0,113613.14285714286,115452.26666666666,0.0,0.0,47.1,21.23
116246,116909.0,103273.0,105598.0,117936.0,121388.0,120024.0,122367.0,116045.0,104744.0,113642.0,115618.4,0.0,0.0,51.7,11.3
118020,116246.0,116909.0,103273.0,117033.0,118785.0,119341.0,124394.0,115824.0,116045.0,113400.57142857143,115734.83333333331,0.0,0.0,48.7,26.3
117381,118020.0,116246.0,116909.0,118417.0,117962.0,124219.0,125764.0,115496.0,115824.0,113541.57142857143,115585.4,0.0,0.0,51.0,3.87
117185,117381.0,118020.0,116246.0,116328.0,115266.0,114675.0,119287.0,112628.0,115496.0,113393.57142857143,115419.2,2.5,0.0,44.0,3.07
110153,117185.0,117381.0,118020.0,105598.0,104963.0,106763.0,109426.0,111869.0,112628.0,113516.0,115178.9,0.0,0.0,34.5,11.16
105750,110153.0,117185.0,117381.0,103273.0,103141.0,104143.0,109935.0,104435.0,111869.0,114166.71428571428,114658.53333333334,0.0,0.0,32.2,28.71
115489,105750.0,110153.0,117185.0,116909.0,116707.0,118648.0,120604.0,101730.0,104435.0,114520.57142857143,114207.3,0.0,0.0,31.5,27.51
115833,115489.0,105750.0,110153.0,116246.0,117936.0,121388.0,120024.0,113642.0,101730.0,114317.71428571428,114409.4,0.0,0.0,42.8,21.12
116769,115833.0,115489.0,105750.0,118020.0,117033.0,118785.0,119341.0,112533.0,113642.0,114258.71428571428,114606.0,0.0,1.5,55.1,14.13
120169,116769.0,115833.0,115489.0,117381.0,118417.0,117962.0,124219.0,112466.0,112533.0,114080.0,114478.16666666669,0.0,0.0,59.7,8.79
122073,120169.0,116769.0,115833.0,117185.0,116328.0,115266.0,114675.0,112234.0,112466.0,114478.28571428572,114483.0,0.0,1.0,61.4,10.55
113959,122073.0,120169.0,116769.0,110153.0,105598.0,104963.0,106763.0,114713.0,112234.0,115176.57142857143,114574.06666666668,0.0,3.0,61.1,19.65
113589,113959.0,122073.0,120169.0,105750.0,103273.0,103141.0,104143.0,106969.0,114713.0,115720.28571428572,114232.06666666668,0.0,3.0,62.8,19.65
132166,113589.0,113959.0,122073.0,115489.0,116909.0,116707.0,118648.0,106379.0,106969.0,116840.14285714286,114195.86666666668,0.0,2.0,47.4,26.18
125326,132166.0,113589.0,113959.0,115833.0,116246.0,117936.0,121388.0,119562.0,106379.0,119222.57142857143,115042.63333333332,0.0,0.0,43.7,27.2
121073,125326.0,132166.0,113589.0,116769.0,118020.0,117033.0,118785.0,125449.0,119562.0,120578.71428571428,115748.73333333334,0.0,0.0,54.0,12.34
120697,121073.0,125326.0,132166.0,120169.0,117381.0,118417.0,117962.0,135636.0,125449.0,121193.57142857143,115829.56666666668,0.0,0.0,58.2,19.71
121752,120697.0,121073.0,125326.0,122073.0,117185.0,116328.0,115266.0,127285.0,135636.0,121269.0,115806.53333333334,0.0,11.0,67.3,26.67
129498,121752.0,120697.0,121073.0,113959.0,110153.0,105598.0,104963.0,125978.0,127285.0,121223.14285714286,115905.43333333332,0.0,15.5,67.5,25.11
147492,129498.0,121752.0,120697.0,113589.0,105750.0,103273.0,103141.0,131007.0,125978.0,123443.0,116289.96666666666,0.0,2.0,48.0,26.89
137095,147492.0,129498.0,121752.0,132166.0,115489.0,116909.0,116707.0,143933.0,131007.0,128286.28571428572,117364.16666666669,0.0,0.0,50.7,16.88
125399,137095.0,147492.0,129498.0,125326.0,115833.0,116246.0,117936.0,128641.0,143933.0,128990.42857142857,118435.23333333334,0.0,0.0,48.1,23.25
121071,125399.0,137095.0,147492.0,121073.0,116769.0,118020.0,117033.0,124219.0,128641.0,129000.85714285714,119177.16666666669,0.0,0.0,53.1,24.36
121600,121071.0,125399.0,137095.0,120697.0,120169.0,117381.0,118417.0,143580.0,124219.0,129000.57142857143,119322.63333333332,0.0,7.5,64.0,12.82
133313,121600.0,121071.0,125399.0,121752.0,122073.0,117185.0,116328.0,144678.0,143580.0,129129.57142857143,119444.76666666666,0.0,3.5,63.4,18.22
122247,133313.0,121600.0,121071.0,129498.0,113959.0,110153.0,105598.0,121714.0,144678.0,130781.14285714286,119987.43333333332,0.0,3.0,56.0,23.54
116688,122247.0,133313.0,121600.0,147492.0,113589.0,105750.0,103273.0,105407.0,121714.0,129745.28571428572,120115.1,0.0,8.5,62.5,27.66
133272,116688.0,122247.0,133313.0,137095.0,132166.0,115489.0,116909.0,104357.0,105407.0,125344.71428571428,120127.1,0.0,14.0,64.7,27.5
175375,133272.0,116688.0,122247.0,125399.0,125326.0,115833.0,116246.0,104281.0,104357.0,124798.57142857143,121049.56666666668,0.0,1.0,58.2,22.3
138381,175375.0,133272.0,116688.0,121071.0,121073.0,116769.0,118020.0,118089.0,104281.0,131938.0,123452.96666666666,0.0,5.5,64.5,16.81
144168,138381.0,175375.0,133272.0,121600.0,120697.0,120169.0,117381.0,122150.0,118089.0,134410.85714285713,124168.7,0.0,4.0,61.8,21.09
140673,144168.0,138381.0,175375.0,133313.0,121752.0,122073.0,117185.0,125374.0,122150.0,137634.85714285713,125099.43333333332,0.0,5.5,54.1,28.35
127057,140673.0,144168.0,138381.0,122247.0,129498.0,113959.0,110153.0,134942.0,125374.0,138686.2857142857,125854.53333333334,0.0,2.0,46.7,29.35
119538,127057.0,140673.0,144168.0,116688.0,147492.0,113589.0,105750.0,139282.0,134942.0,139373.42857142858,126177.06666666668,0.0,6.5,50.1,28.14
137896,119538.0,127057.0,140673.0,133272.0,137095.0,132166.0,115489.0,157383.0,139282.0,139780.57142857142,126255.5,0.0,5.5,56.2,21.1
140917,137896.0,119538.0,127057.0,175375.0,125399.0,125326.0,115833.0,182078.0,157383.0,140441.14285714287,127180.26666666666,0.0,9.0,61.9,27.91
155202,140917.0,137896.0,119538.0,138381.0,121071.0,121073.0,116769.0,183066.0,182078.0,135518.57142857142,128352.5,0.0,8.0,62.3,23.77
158163,155202.0,140917.0,137896.0,144168.0,121600.0,120697.0,120169.0,185200.0,183066.0,137921.57142857142,129676.26666666666,0.0,5.0,51.4,27.1
143138,158163.0,155202.0,140917.0,140673.0,133313.0,121752.0,122073.0,164490.0,185200.0,139920.85714285713,131087.26666666666,0.0,5.0,54.3,15.4
129673,143138.0,158163.0,155202.0,127057.0,122247.0,129498.0,113959.0,133401.0,164490.0,140273.0,131966.23333333334,0.0,2.5,61.8,12.3
124392,129673.0,143138.0,158163.0,119538.0,116688.0,147492.0,113589.0,118807.0,133401.0,140646.7142857143,132283.03333333333,0.0,11.5,65.1,24.16
160107,124392.0,129673.0,143138.0,137896.0,133272.0,137095.0,132166.0,117076.0,118807.0,141340.14285714287,132360.33333333334,0.0,9.5,55.7,23.55
152013,160107.0,124392.0,129673.0,140917.0,175375.0,125399.0,125326.0,134552.0,117076.0,144513.14285714287,133898.6,0.0,9.5,58.9,27.08
154053,152013.0,160107.0,124392.0,155202.0,138381.0,121071.0,121073.0,142937.0,134552.0,146098.2857142857,135179.4,0.0,1.0,60.7,15.72
142516,154053.0,152013.0,160107.0,158163.0,144168.0,121600.0,120697.0,135297.0,142937.0,145934.14285714287,135908.96666666667,0.0,13.5,61.4,25.08
161751,142516.0,154053.0,152013.0,143138.0,140673.0,133313.0,121752.0,132504.0,135297.0,143698.85714285713,136481.96666666667,0.0,1.5,48.5,22.54
125441,161751.0,142516.0,154053.0,129673.0,127057.0,122247.0,129498.0,141117.0,132504.0,146357.85714285713,137837.9,0.0,0.0,39.2,27.82
109016,125441.0,161751.0,142516.0,124392.0,119538.0,116688.0,147492.0,144873.0,141117.0,145753.2857142857,137996.03333333333,0.0,2.5,44.0,27.91
126826,109016.0,125441.0,161751.0,160107.0,137896.0,133272.0,137095.0,147051.0,144873.0,143556.7142857143,137571.5,0.0,6.5,51.4,14.14
139512,126826.0,109016.0,125441.0,152013.0,140917.0,175375.0,125399.0,180010.0,147051.0,138802.2857142857,137482.43333333332,0.0,0.0,60.0,12.68
134420,139512.0,126826.0,109016.0,154053.0,155202.0,138381.0,121071.0,155375.0,180010.0,137016.42857142858,137216.43333333332,0.0,2.5,59.4,16.71
133783,134420.0,139512.0,126826.0,142516.0,158163.0,144168.0,121600.0,129862.0,155375.0,134211.7142857143,137127.26666666666,0.0,7.0,61.7,24.69
143764,133783.0,134420.0,139512.0,161751.0,143138.0,140673.0,133313.0,133803.0,129862.0,132964.14285714287,137406.73333333334,0.0,14.5,61.7,28.98
149562,143764.0,133783.0,134420.0,125441.0,129673.0,127057.0,122247.0,138370.0,133803.0,130394.57142857143,138163.16666666666,0.0,16.5,62.7,26.54
155264,149562.0,143764.0,133783.0,109016.0,124392.0,119538.0,116688.0,147001.0,138370.0,133840.42857142858,139095.23333333334,0.0,8.0,66.3,11.54
164152,155264.0,149562.0,143764.0,126826.0,160107.0,137896.0,133272.0,159179.0,147001.0,140447.2857142857,139826.93333333332,0.0,7.5,53.0,27.82
148109,164152.0,155264.0,149562.0,139512.0,152013.0,140917.0,175375.0,194131.0,159179.0,145779.57142857142,141223.76666666666,0.0,10.0,58.0,27.54
153946,148109.0,164152.0,155264.0,134420.0,154053.0,155202.0,138381.0,206885.0,194131.0,147007.7142857143,142271.13333333333,0.0,12.5,57.8,28.28
162912,153946.0,148109.0,164152.0,133783.0,142516.0,158163.0,144168.0,212086.0,206885.0,149797.14285714287,142960.26666666666,0.0,17.0,66.0,24.91
179043,162912.0,153946.0,148109.0,143764.0,161751.0,143138.0,140673.0,185946.0,212086.0,153958.42857142858,142544.83333333334,0.0,15.0,70.4,17.49
170430,179043.0,162912.0,153946.0,149562.0,125441.0,129673.0,127057.0,161877.0,185946.0,158998.2857142857,143900.23333333334,0.0,15.5,59.1,23.48
154052,170430.0,179043.0,162912.0,155264.0,109016.0,124392.0,119538.0,120541.0,161877.0,161979.42857142858,144775.63333333333,0.0,10.0,50.0,28.01
144918,154052.0,170430.0,179043.0,164152.0,126826.0,160107.0,137896.0,118334.0,120541.0,161806.2857142857,145221.6,0.0,13.5,61.9,19.15
166529,144918.0,154052.0,170430.0,148109.0,139512.0,152013.0,140917.0,141039.0,118334.0,159058.57142857142,145816.96666666667,0.0,13.0,65.8,23.62
177523,166529.0,144918.0,154052.0,153946.0,134420.0,154053.0,155202.0,178255.0,141039.0,161690.0,147383.33333333334,0.0,11.5,62.3,16.4
167089,177523.0,166529.0,144918.0,162912.0,133783.0,142516.0,158163.0,190084.0,178255.0,165058.14285714287,148704.23333333334,0.0,10.5,66.3,20.8
163633,167089.0,177523.0,166529.0,179043.0,143764.0,161751.0,143138.0,184239.0,190084.0,165654.85714285713,149576.63333333333,0.0,13.0,61.7,25.14
150168,163633.0,167089.0,177523.0,170430.0,149562.0,125441.0,129673.0,172232.0,184239.0,163453.42857142858,149857.66666666666,0.0,10.0,55.4,28.73
139373,150168.0,163633.0,167089.0,154052.0,155264.0,109016.0,124392.0,152105.0,172232.0,160558.85714285713,149591.16666666666,0.0,11.0,59.0,27.17
157769,139373.0,150168.0,163633.0,144918.0,164152.0,126826.0,160107.0,146754.0,152105.0,158461.85714285713,149465.66666666666,0.0,15.0,64.2,24.33
174348,157769.0,139373.0,150168.0,166529.0,148109.0,139512.0,152013.0,176422.0,146754.0,160297.7142857143,150402.2,0.0,17.5,63.8,24.64
184608,174348.0,157769.0,139373.0,177523.0,153946.0,134420.0,154053.0,157758.0,176422.0,161414.7142857143,152067.4,0.0,16.0,62.5,23.0
183502,184608.0,174348.0,157769.0,167089.0,162912.0,133783.0,142516.0,169728.0,157758.0,162426.85714285713,152884.1,0.0,14.5,59.2,23.25
171094,183502.0,184608.0,174348.0,163633.0,179043.0,143764.0,161751.0,183799.0,169728.0,164771.57142857142,153933.73333333334,0.0,10.5,67.7,19.22
158680,171094.0,183502.0,184608.0,150168.0,170430.0,149562.0,125441.0,198095.0,183799.0,165837.42857142858,154501.76666666666,0.0,12.0,68.5,20.37
159519,158680.0,171094.0,183502.0,139373.0,154052.0,155264.0,109016.0,181974.0,198095.0,167053.42857142858,155040.56666666668,0.0,10.0,71.9,14.04
184640,159519.0,158680.0,171094.0,157769.0,144918.0,164152.0,126826.0,163541.0,181974.0,169931.42857142858,154966.16666666666,0.0,16.5,66.6,25.84
190594,184640.0,159519.0,158680.0,174348.0,166529.0,148109.0,139512.0,167678.0,163541.0,173770.14285714287,156939.46666666667,0.0,21.5,68.2,25.19
204640,190594.0,184640.0,159519.0,184608.0,177523.0,153946.0,134420.0,178188.0,167678.0,176091.0,159658.73333333334,0.0,18.0,71.3,21.79
210299,204640.0,190594.0,184640.0,183502.0,167089.0,162912.0,133783.0,172786.0,178188.0,178952.7142857143,162252.53333333333,0.0,21.0,66.6,24.49
203448,210299.0,204640.0,190594.0,171094.0,163633.0,179043.0,143764.0,157731.0,172786.0,182780.85714285716,164612.1,0.0,21.5,66.2,27.19
190168,203448.0,210299.0,204640.0,158680.0,150168.0,170430.0,149562.0,153539.0,157731.0,187402.85714285716,166913.03333333333,0.0,22.0,64.8,24.93
194414,190168.0,203448.0,210299.0,159519.0,139373.0,154052.0,155264.0,144541.0,153539.0,191901.14285714287,168792.53333333333,0.0,14.5,71.9,15.01
211703,194414.0,190168.0,203448.0,184640.0,157769.0,144918.0,164152.0,150491.0,144541.0,196886.14285714287,170480.86666666667,0.0,11.0,59.4,21.54
179363,211703.0,194414.0,190168.0,190594.0,174348.0,166529.0,148109.0,181389.0,150491.0,200752.2857142857,172552.23333333334,0.0,12.5,61.4,22.09
174823,179363.0,211703.0,194414.0,204640.0,184608.0,177523.0,153946.0,181143.0,181389.0,199147.85714285716,173355.53333333333,0.0,15.0,71.6,21.0
193239,174823.0,179363.0,211703.0,210299.0,183502.0,167089.0,162912.0,170345.0,181143.0,194888.2857142857,173711.23333333334,0.0,13.5,65.7,13.33
185361,193239.0,174823.0,179363.0,203448.0,171094.0,163633.0,179043.0,164946.0,170345.0,192451.14285714287,175215.56666666668,0.0,15.0,59.6,25.29
165175,185361.0,193239.0,174823.0,190168.0,158680.0,150168.0,170430.0,157158.0,164946.0,189867.2857142857,176262.73333333334,0.0,13.5,62.4,20.46
160843,165175.0,185361.0,193239.0,194414.0,159519.0,139373.0,154052.0,129226.0,157158.0,186296.85714285716,176338.16666666666,0.0,7.5,66.2,12.52
165984,160843.0,165175.0,185361.0,211703.0,184640.0,157769.0,144918.0,132174.0,129226.0,181501.0,175731.5,0.0,16.0,66.4,23.77
184097,165984.0,160843.0,165175.0,179363.0,190594.0,174348.0,166529.0,145959.0,132174.0,174969.7142857143,175583.3,0.0,15.0,64.4,26.65
188058,184097.0,165984.0,160843.0,174823.0,204640.0,184608.0,177523.0,143955.0,145959.0,175646.0,176584.8,0.0,19.5,68.3,24.54
198706,188058.0,184097.0,165984.0,193239.0,210299.0,183502.0,167089.0,144567.0,143955.0,177536.7142857143,178022.8,0.0,18.5,68.8,16.98
194961,198706.0,188058.0,184097.0,185361.0,203448.0,171094.0,163633.0,149371.0,144567.0,178317.7142857143,179095.36666666667,0.0,19.5,71.0,21.94
186868,194961.0,198706.0,188058.0,165175.0,190168.0,158680.0,150168.0,163006.0,149371.0,179689.14285714287,179676.63333333333,0.0,19.0,72.1,20.7
190719,186868.0,194961.0,198706.0,160843.0,194414.0,159519.0,139373.0,154929.0,163006.0,182788.14285714287,180335.9333333333,0.0,21.0,71.5,22.9
213959,190719.0,186868.0,194961.0,165984.0,211703.0,184640.0,157769.0,139597.0,154929.0,187056.14285714287,181238.8,0.0,22.5,73.8,20.41
222979,213959.0,190719.0,186868.0,184097.0,179363.0,190594.0,174348.0,158928.0,139597.0,193909.7142857143,183365.16666666663,0.0,16.0,67.7,18.42
197816,222979.0,213959.0,190719.0,188058.0,174823.0,204640.0,184608.0,171450.0,158928.0,199464.2857142857,186152.03333333333,0.0,15.5,64.9,20.76
189338,197816.0,222979.0,213959.0,198706.0,193239.0,210299.0,183502.0,187093.0,171450.0,200858.2857142857,187486.9333333333,0.0,13.0,53.5,24.76
167983,189338.0,197816.0,222979.0,194961.0,185361.0,203448.0,171094.0,195957.0,187093.0,199520.0,187986.6,0.0,7.0,50.1,25.16
140266,167983.0,189338.0,197816.0,186868.0,165175.0,190168.0,158680.0,202936.0,195957.0,195666.0,187432.4333333333,0.0,9.0,54.5,22.35
138641,140266.0,167983.0,189338.0,190719.0,160843.0,194414.0,159519.0,185433.0,202936.0,189008.57142857145,185991.2333333333,0.0,10.5,57.4,21.79
157926,138641.0,140266.0,167983.0,213959.0,165984.0,211703.0,184640.0,153218.0,185433.0,181568.85714285716,184909.46666666667,0.0,9.5,57.8,23.5
157429,157926.0,138641.0,140266.0,222979.0,184097.0,179363.0,190594.0,165007.0,153218.0,173564.14285714287,184884.3333333333,0.0,7.0,57.5,15.27
153379,157429.0,157926.0,138641.0,197816.0,188058.0,174823.0,204640.0,166593.0,165007.0,164199.85714285713,184814.66666666663,0.0,9.5,55.0,22.27
155905,153379.0,157429.0,157926.0,189338.0,198706.0,193239.0,210299.0,177119.0,166593.0,157851.7142857143,183772.63333333333,0.0,14.5,57.8,21.47
164738,155905.0,153379.0,157429.0,167983.0,194961.0,185361.0,203448.0,186082.0,177119.0,153075.57142857142,182616.3333333333,0.0,17.0,63.4,21.21
163800,164738.0,155905.0,153379.0,140266.0,186868.0,165175.0,190168.0,175365.0,186082.0,152612.0,181286.26666666663,0.0,12.0,66.9,17.22
158274,163800.0,164738.0,155905.0,138641.0,190719.0,160843.0,194414.0,162279.0,175365.0,155974.0,179736.3,0.0,11.0,69.4,12.18
173383,158274.0,163800.0,164738.0,157926.0,213959.0,165984.0,211703.0,151885.0,162279.0,158778.7142857143,178230.5,0.0,14.0,67.3,21.36
177772,173383.0,158274.0,163800.0,157429.0,222979.0,184097.0,179363.0,168032.0,151885.0,160986.85714285713,177671.0,0.0,15.5,60.8,22.81
176396,177772.0,173383.0,158274.0,153379.0,197816.0,188058.0,174823.0,181545.0,168032.0,163893.0,177116.26666666666,0.0,16.5,60.6,23.06
179804,176396.0,177772.0,173383.0,155905.0,189338.0,198706.0,193239.0,189996.0,181545.0,167181.14285714287,175939.36666666667,0.0,15.5,67.3,18.84
183405,179804.0,176396.0,177772.0,164738.0,167983.0,194961.0,185361.0,202186.0,189996.0,170595.2857142857,175954.06666666668,0.0,17.0,65.9,21.17
168017,183405.0,179804.0,176396.0,163800.0,140266.0,186868.0,165175.0,201023.0,202186.0,173262.0,176240.13333333333,0.0,12.5,68.6,15.17
159404,168017.0,183405.0,179804.0,158274.0,138641.0,190719.0,160843.0,154176.0,201023.0,173864.42857142858,175399.4,0.0,15.0,70.5,19.17
185384,159404.0,168017.0,183405.0,173383.0,157926.0,213959.0,165984.0,136489.0,154176.0,174025.85714285713,174534.16666666666,0.0,16.0,70.9,19.48
190278,185384.0,159404.0,168017.0,177772.0,157429.0,222979.0,184097.0,175220.0,136489.0,175740.2857142857,175207.8,0.0,12.0,60.3,21.92
173537,190278.0,185384.0,159404.0,176396.0,153379.0,197816.0,188058.0,176635.0,175220.0,177526.85714285713,176188.96666666667,0.0,12.5,52.5,23.33
162975,173537.0,190278.0,185384.0,179804.0,155905.0,189338.0,198706.0,159108.0,176635.0,177118.42857142858,176440.73333333334,0.0,5.5,55.2,23.02
146970,162975.0,173537.0,190278.0,183405.0,164738.0,167983.0,194961.0,135740.0,159108.0,174714.2857142857,175736.66666666666,0.0,8.5,61.7,19.51
138975,146970.0,162975.0,173537.0,168017.0,163800.0,140266.0,186868.0,131258.0,135740.0,169509.2857142857,174367.06666666668,0.0,15.5,66.8,16.19
151378,138975.0,146970.0,162975.0,159404.0,158274.0,138641.0,190719.0,125285.0,131258.0,165360.42857142858,172376.03333333333,0.0,15.5,68.8,14.56
163790,151378.0,138975.0,146970.0,185384.0,173383.0,157926.0,213959.0,128107.0,125285.0,164213.85714285713,170923.26666666666,0.0,5.5,67.9,4.39
165915,163790.0,151378.0,138975.0,190278.0,177772.0,157429.0,222979.0,138924.0,128107.0,161129.0,170154.0,0.0,3.5,62.8,7.74
147130,165915.0,163790.0,151378.0,173537.0,176396.0,153379.0,197816.0,149054.0,138924.0,157648.57142857142,169327.2,0.0,6.5,60.9,13.02
145739,147130.0,165915.0,163790.0,162975.0,179804.0,155905.0,189338.0,163652.0,149054.0,153876.14285714287,167099.56666666668,0.0,6.0,58.0,22.1
145064,145739.0,147130.0,165915.0,146970.0,183405.0,164738.0,167983.0,156434.0,163652.0,151413.85714285713,164524.9,0.0,10.0,59.5,21.45
138750,145064.0,145739.0,147130.0,138975.0,168017.0,163800.0,140266.0,139917.0,156434.0,151141.57142857142,162766.5,0.0,6.5,63.4,6.3
138190,138750.0,145064.0,145739.0,151378.0,159404.0,158274.0,138641.0,127733.0,139917.0,151109.42857142858,161080.23333333334,0.0,9.5,68.3,14.15
162078,138190.0,138750.0,145064.0,163790.0,185384.0,173383.0,157926.0,138482.0,127733.0,149225.42857142858,160087.13333333333,0.0,10.0,67.2,12.47
168566,162078.0,138190.0,138750.0,165915.0,190278.0,177772.0,157429.0,170347.0,138482.0,148980.85714285713,160814.2,0.0,6.0,57.7,20.13
150871,168566.0,162078.0,138190.0,147130.0,173537.0,176396.0,153379.0,162684.0,170347.0,149359.57142857142,161811.7,0.0,3.0,52.4,21.45
141132,150871.0,168566.0,162078.0,145739.0,162975.0,179804.0,155905.0,176961.0,162684.0,149894.0,161576.53333333333,0.0,1.0,49.4,21.1
131992,141132.0,150871.0,168566.0,145064.0,146970.0,183405.0,164738.0,160157.0,176961.0,149235.85714285713,161033.3,0.0,5.0,57.8,18.5
126203,131992.0,141132.0,150871.0,138750.0,138975.0,168017.0,163800.0,156474.0,160157.0,147368.42857142858,160320.4,0.0,10.0,61.1,19.8
136914,126203.0,131992.0,141132.0,138190.0,151378.0,159404.0,158274.0,149956.0,156474.0,145576.0,159330.33333333334,0.0,11.5,62.8,17.26
159023,136914.0,126203.0,131992.0,162078.0,163790.0,185384.0,173383.0,134734.0,149956.0,145393.7142857143,158402.86666666667,0.0,8.0,60.3,16.74
153148,159023.0,136914.0,126203.0,168566.0,165915.0,190278.0,177772.0,143830.0,134734.0,144957.2857142857,158243.63333333333,0.0,6.0,59.7,18.78
149092,153148.0,159023.0,136914.0,150871.0,147130.0,173537.0,176396.0,144080.0,143830.0,142754.7142857143,158072.76666666666,0.0,1.0,58.0,6.37
144449,149092.0,153148.0,159023.0,141132.0,145739.0,162975.0,179804.0,161347.0,144080.0,142500.57142857142,157263.06666666668,0.0,0.0,39.0,20.07
117836,144449.0,149092.0,153148.0,131992.0,145064.0,146970.0,183405.0,163865.0,161347.0,142974.42857142858,156152.3,0.0,0.0,42.2,17.61
106856,117836.0,144449.0,149092.0,126203.0,138750.0,138975.0,168017.0,136329.0,163865.0,140952.14285714287,154200.3,0.0,0.5,52.8,9.51
110245,106856.0,117836.0,144449.0,136914.0,138190.0,151378.0,159404.0,122402.0,136329.0,138188.2857142857,151768.7,0.0,1.0,51.4,17.58
123806,110245.0,106856.0,117836.0,159023.0,162078.0,163790.0,185384.0,117189.0,122402.0,134378.42857142858,149330.03333333333,0.0,0.0,45.8,16.79
122666,123806.0,110245.0,106856.0,153148.0,168566.0,165915.0,190278.0,133727.0,117189.0,129347.42857142857,147856.33333333334,0.0,0.0,45.7,14.98
121113,122666.0,123806.0,110245.0,149092.0,150871.0,147130.0,173537.0,136749.0,133727.0,124992.85714285714,146631.73333333334,0.0,0.0,46.0,18.13
119435,121113.0,122666.0,123806.0,144449.0,141132.0,145739.0,162975.0,123112.0,136749.0,120995.85714285714,144489.36666666667,0.0,0.0,46.2,10.63
116138,119435.0,121113.0,122666.0,117836.0,131992.0,145064.0,146970.0,120583.0,123112.0,117422.42857142857,142127.93333333332,0.0,0.0,52.6,6.42
108767,116138.0,119435.0,121113.0,106856.0,126203.0,138750.0,138975.0,118461.0,120583.0,117179.85714285714,140214.63333333333,0.0,0.0,43.9,2.49
106977,108767.0,116138.0,119435.0,110245.0,136914.0,138190.0,151378.0,113157.0,118461.0,117452.85714285714,138407.7,0.0,0.0,40.1,3.39
