lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next
142516,154053.0,152013.0,160107.0,158163.0,144168.0,121600.0,120697.0,135297.0,142937.0,145934.1,135909.0,69.0,88.0,78.5,61.4,62.0,0.0,0.0,0.0,25.08,37.0,0.0,13.5,73.0,8.0,0.0,0.0,0.0,15.1
161751,142516.0,154053.0,152013.0,143138.0,140673.0,133313.0,121752.0,132504.0,135297.0,143698.9,136482.0,58.0,75.0,66.5,48.5,53.0,0.0,0.0,0.0,22.54,46.0,0.0,1.5,70.3,5.3,0.0,1.0,0.0,15.1
125441,161751.0,142516.0,154053.0,129673.0,127057.0,122247.0,129498.0,141117.0,132504.0,146357.9,137837.9,54.0,73.0,63.5,39.2,42.0,0.0,0.0,0.0,27.82,24.0,0.0,0.0,69.5,5.0,0.0,1.0,1.0,15.1
109016,125441.0,161751.0,142516.0,124392.0,119538.0,116688.0,147492.0,144873.0,141117.0,145753.3,137996.0,57.0,78.0,67.5,44.0,45.0,0.0,0.0,0.0,27.91,57.0,0.0,2.5,65.8,1.3,0.0,0.0,1.0,15.1
126826,109016.0,125441.0,161751.0,160107.0,137896.0,133272.0,137095.0,147051.0,144873.0,143556.7,137571.5,63.0,80.0,71.5,51.4,56.0,0.06,0.0,0.0,14.14,100.0,0.0,6.5,67.5,3.0,0.0,0.0,0.0,15.1
139512,126826.0,109016.0,125441.0,152013.0,140917.0,175375.0,125399.0,180010.0,147051.0,138802.3,137482.4,62.0,67.0,64.5,60.0,83.0,0.02,0.0,0.0,12.68,99.0,0.0,0.0,67.8,3.0,0.0,0.0,0.0,15.1
134420,139512.0,126826.0,109016.0,154053.0,155202.0,138381.0,121071.0,155375.0,180010.0,137016.4,137216.4,61.0,74.0,67.5,59.4,78.0,0.08,0.0,0.0,16.71,83.0,0.0,2.5,67.8,3.0,0.0,0.0,0.0,15.1
133783,134420.0,139512.0,126826.0,142516.0,158163.0,144168.0,121600.0,129862.0,155375.0,134211.7,137127.3,63.0,81.0,72.0,61.7,78.0,0.0,0.0,0.0,24.69,28.0,0.0,7.0,68.0,3.2,0.0,0.0,0.0,15.1
143764,133783.0,134420.0,139512.0,161751.0,143138.0,140673.0,133313.0,133803.0,129862.0,132964.1,137406.7,69.0,90.0,79.5,61.7,66.0,0.0,0.0,0.0,28.98,12.0,0.0,14.5,73.0,8.0,0.0,1.0,0.0,15.09
149562,143764.0,133783.0,134420.0,125441.0,129673.0,127057.0,122247.0,138370.0,133803.0,130394.6,138163.2,74.0,89.0,81.5,62.7,64.0,0.0,0.0,0.0,26.54,35.0,0.0,16.5,77.7,12.7,0.0,1.0,0.0,15.09
155264,149562.0,143764.0,133783.0,109016.0,124392.0,119538.0,116688.0,147001.0,138370.0,133840.4,139095.2,69.0,77.0,73.0,66.3,76.0,0.29,0.0,0.0,11.54,84.0,0.0,8.0,78.0,13.0,0.0,0.0,0.0,15.08
164152,155264.0,149562.0,143764.0,126826.0,160107.0,137896.0,133272.0,159179.0,147001.0,140447.3,139826.9,66.0,79.0,72.5,53.0,54.0,0.0,0.0,0.0,27.82,61.0,0.0,7.5,75.7,10.7,0.0,0.0,0.0,15.08
148109,164152.0,155264.0,149562.0,139512.0,152013.0,140917.0,175375.0,194131.0,159179.0,145779.6,141223.8,66.0,84.0,75.0,58.0,62.0,0.0,0.0,0.0,27.54,33.0,0.0,10.0,73.5,8.5,0.0,0.0,0.0,15.07
153946,148109.0,164152.0,155264.0,134420.0,154053.0,155202.0,138381.0,206885.0,194131.0,147007.7,142271.1,69.0,86.0,77.5,57.8,57.0,0.0,0.0,0.0,28.28,15.0,0.0,12.5,75.0,10.0,0.0,0.0,0.0,15.06
162912,153946.0,148109.0,164152.0,133783.0,142516.0,158163.0,144168.0,212086.0,206885.0,149797.1,142960.3,73.0,91.0,82.0,66.0,67.0,0.0,0.0,0.0,24.91,43.0,0.0,17.0,78.2,13.2,0.0,0.0,0.0,15.05
179043,162912.0,153946.0,148109.0,143764.0,161751.0,143138.0,140673.0,185946.0,212086.0,153958.4,142544.8,73.0,87.0,80.0,70.4,77.0,0.0,0.0,0.0,17.49,91.0,0.0,15.0,79.8,14.8,0.0,1.0,0.0,15.04
170430,179043.0,162912.0,153946.0,149562.0,125441.0,129673.0,127057.0,161877.0,185946.0,158998.3,143900.2,73.0,88.0,80.5,59.1,60.0,0.0,0.0,0.0,23.48,49.0,0.0,15.5,80.8,15.8,0.0,1.0,0.0,15.03
154052,170430.0,179043.0,162912.0,155264.0,109016.0,124392.0,119538.0,120541.0,161877.0,161979.4,144775.6,65.0,85.0,75.0,50.0,43.0,0.0,0.0,0.0,28.01,26.0,0.0,10.0,78.5,13.5,0.0,0.0,1.0,15.01
144918,154052.0,170430.0,179043.0,164152.0,126826.0,160107.0,137896.0,118334.0,120541.0,161806.3,145221.6,70.0,87.0,78.5,61.9,64.0,0.09,0.0,0.0,19.15,89.0,0.0,13.5,78.0,13.0,0.0,0.0,0.0,15.0
166529,144918.0,154052.0,170430.0,148109.0,139512.0,152013.0,140917.0,141039.0,118334.0,159058.6,145817.0,71.0,85.0,78.0,65.8,66.0,0.0,0.0,0.0,23.62,85.0,0.0,13.0,77.2,12.2,0.0,0.0,0.0,14.99
177523,166529.0,144918.0,154052.0,153946.0,134420.0,154053.0,155202.0,178255.0,141039.0,161690.0,147383.3,69.0,84.0,76.5,62.3,66.0,0.0,0.0,0.0,16.4,87.0,0.0,11.5,77.7,12.7,0.0,0.0,0.0,14.97
167089,177523.0,166529.0,144918.0,162912.0,133783.0,142516.0,158163.0,190084.0,178255.0,165058.1,148704.2,68.0,83.0,75.5,66.3,77.0,0.24,0.0,0.0,20.8,97.0,0.0,10.5,76.7,11.7,0.0,0.0,0.0,14.95
163633,167089.0,177523.0,166529.0,179043.0,143764.0,161751.0,143138.0,184239.0,190084.0,165654.9,149576.6,71.0,85.0,78.0,61.7,65.0,0.0,0.0,0.0,25.14,92.0,0.0,13.0,76.7,11.7,0.0,1.0,0.0,14.94
150168,163633.0,167089.0,177523.0,170430.0,149562.0,125441.0,129673.0,172232.0,184239.0,163453.4,149857.7,67.0,83.0,75.0,55.4,56.0,0.0,0.0,0.0,28.73,13.0,0.0,10.0,76.2,11.2,0.0,1.0,0.0,14.92
139373,150168.0,163633.0,167089.0,154052.0,155264.0,109016.0,124392.0,152105.0,172232.0,160558.9,149591.2,67.0,85.0,76.0,59.0,64.0,0.0,0.0,0.0,27.17,6.0,0.0,11.0,76.3,11.3,0.0,0.0,0.0,14.9
157769,139373.0,150168.0,163633.0,144918.0,164152.0,126826.0,160107.0,146754.0,152105.0,158461.9,149465.7,70.0,90.0,80.0,64.2,61.0,0.0,0.0,0.0,24.33,41.0,0.0,15.0,77.0,12.0,0.0,0.0,0.0,14.88
174348,157769.0,139373.0,150168.0,166529.0,148109.0,139512.0,152013.0,176422.0,146754.0,160297.7,150402.2,74.0,91.0,82.5,63.8,60.0,0.0,0.0,0.0,24.64,51.0,0.0,17.5,79.5,14.5,0.0,0.0,0.0,14.86
184608,174348.0,157769.0,139373.0,177523.0,153946.0,134420.0,154053.0,157758.0,176422.0,161414.7,152067.4,72.0,90.0,81.0,62.5,59.0,0.0,0.0,0.0,23.0,43.0,0.0,16.0,81.2,16.2,0.0,0.0,0.0,14.83
183502,184608.0,174348.0,157769.0,167089.0,162912.0,133783.0,142516.0,169728.0,157758.0,162426.9,152884.1,73.0,86.0,79.5,59.2,58.0,0.0,0.0,0.0,23.25,24.0,0.0,14.5,81.0,16.0,0.0,0.0,0.0,14.81
171094,183502.0,184608.0,174348.0,163633.0,179043.0,143764.0,161751.0,183799.0,169728.0,164771.6,153933.7,66.0,85.0,75.5,67.7,80.0,1.11,0.0,0.0,19.22,87.0,0.0,10.5,78.7,13.7,0.0,1.0,0.0,14.79
158680,171094.0,183502.0,184608.0,150168.0,170430.0,149562.0,125441.0,198095.0,183799.0,165837.4,154501.8,71.0,83.0,77.0,68.5,80.0,0.0,0.0,0.0,20.37,81.0,0.0,12.0,77.3,12.3,0.0,1.0,0.0,14.76
159519,158680.0,171094.0,183502.0,139373.0,154052.0,155264.0,109016.0,181974.0,198095.0,167053.4,155040.6,69.0,81.0,75.0,71.9,84.0,1.85,0.0,0.0,14.04,96.0,0.0,10.0,75.8,10.8,0.0,0.0,0.0,14.74
184640,159519.0,158680.0,171094.0,157769.0,144918.0,164152.0,126826.0,163541.0,181974.0,169931.4,154966.2,73.0,90.0,81.5,66.6,65.0,0.0,0.0,0.0,25.84,44.0,0.0,16.5,77.8,12.8,0.0,0.0,0.0,14.71
190594,184640.0,159519.0,158680.0,174348.0,166529.0,148109.0,139512.0,167678.0,163541.0,173770.1,156939.5,78.0,95.0,86.5,68.2,62.0,0.0,0.0,0.0,25.19,11.0,0.0,21.5,81.0,16.0,0.0,0.0,0.0,14.69
204640,190594.0,184640.0,159519.0,184608.0,177523.0,153946.0,134420.0,178188.0,167678.0,176091.0,159658.7,74.0,92.0,83.0,71.3,68.0,0.16,0.0,0.0,21.79,24.0,0.0,18.0,83.7,18.7,0.0,0.0,0.0,14.66
210299,204640.0,190594.0,184640.0,183502.0,167089.0,162912.0,133783.0,172786.0,178188.0,178952.7,162252.5,78.0,94.0,86.0,66.6,63.0,0.0,0.0,0.0,24.49,12.0,0.0,21.0,85.2,20.2,0.0,0.0,0.0,14.63
203448,210299.0,204640.0,190594.0,171094.0,163633.0,179043.0,143764.0,157731.0,172786.0,182780.9,164612.1,78.0,95.0,86.5,66.2,60.0,0.0,0.0,0.0,27.19,43.0,0.0,21.5,85.2,20.2,0.0,1.0,0.0,14.61
190168,203448.0,210299.0,204640.0,158680.0,150168.0,170430.0,149562.0,153539.0,157731.0,187402.9,166913.0,79.0,95.0,87.0,64.8,52.0,0.0,0.0,0.0,24.93,88.0,0.0,22.0,86.5,21.5,0.0,1.0,0.0,14.58
194414,190168.0,203448.0,210299.0,159519.0,139373.0,154052.0,155264.0,144541.0,153539.0,191901.1,168792.5,73.0,86.0,79.5,71.9,74.0,0.98,0.0,0.0,15.01,73.0,0.0,14.5,84.3,19.3,0.0,0.0,0.0,14.55
211703,194414.0,190168.0,203448.0,184640.0,157769.0,144918.0,164152.0,150491.0,144541.0,196886.1,170480.9,71.0,81.0,76.0,59.4,57.0,0.0,0.0,0.0,21.54,71.0,0.0,11.0,80.8,15.8,0.0,0.0,0.0,14.52
179363,211703.0,194414.0,190168.0,190594.0,174348.0,166529.0,148109.0,181389.0,150491.0,200752.3,172552.2,70.0,85.0,77.5,61.4,64.0,0.0,0.0,0.0,22.09,62.0,0.0,12.5,77.7,12.7,0.0,0.0,0.0,14.49
174823,179363.0,211703.0,194414.0,204640.0,184608.0,177523.0,153946.0,181143.0,181389.0,199147.9,173355.5,73.0,87.0,80.0,71.6,78.0,0.02,0.0,0.0,21.0,64.0,0.0,15.0,77.8,12.8,0.0,0.0,0.0,14.45
193239,174823.0,179363.0,211703.0,210299.0,183502.0,167089.0,162912.0,170345.0,181143.0,194888.3,173711.2,72.0,85.0,78.5,65.7,64.0,0.1,0.0,0.0,13.33,91.0,0.0,13.5,78.7,13.7,0.0,0.0,0.0,14.42
185361,193239.0,174823.0,179363.0,203448.0,171094.0,163633.0,179043.0,164946.0,170345.0,192451.1,175215.6,73.0,87.0,80.0,59.6,55.0,0.0,0.0,0.0,25.29,46.0,0.0,15.0,79.5,14.5,0.0,1.0,0.0,14.39
165175,185361.0,193239.0,174823.0,190168.0,158680.0,150168.0,170430.0,157158.0,164946.0,189867.3,176262.7,71.0,86.0,78.5,62.4,64.0,0.0,0.0,0.0,20.46,67.0,0.0,13.5,79.0,14.0,0.0,1.0,0.0,14.35
160843,165175.0,185361.0,193239.0,194414.0,159519.0,139373.0,154052.0,129226.0,157158.0,186296.9,176338.2,68.0,77.0,72.5,66.2,76.0,0.48,0.0,0.0,12.52,74.0,0.0,7.5,77.0,12.0,0.0,0.0,0.0,14.32
165984,160843.0,165175.0,185361.0,211703.0,184640.0,157769.0,144918.0,132174.0,129226.0,181501.0,175731.5,72.0,90.0,81.0,66.4,65.0,0.0,0.0,0.0,23.77,31.0,0.0,16.0,77.3,12.3,0.0,0.0,0.0,14.29
184097,165984.0,160843.0,165175.0,179363.0,190594.0,174348.0,166529.0,145959.0,132174.0,174969.7,175583.3,71.0,89.0,80.0,64.4,64.0,0.0,0.0,0.0,26.65,18.0,0.0,15.0,77.8,12.8,0.0,0.0,0.0,14.25
188058,184097.0,165984.0,160843.0,174823.0,204640.0,184608.0,177523.0,143955.0,145959.0,175646.0,176584.8,76.0,93.0,84.5,68.3,67.0,0.0,0.0,0.0,24.54,19.0,0.0,19.5,81.8,16.8,0.0,0.0,0.0,14.21
198706,188058.0,184097.0,165984.0,193239.0,210299.0,183502.0,167089.0,144567.0,143955.0,177536.7,178022.8,78.0,89.0,83.5,68.8,64.0,0.0,0.0,0.0,16.98,78.0,0.0,18.5,82.7,17.7,0.0,0.0,0.0,14.18
194961,198706.0,188058.0,184097.0,185361.0,203448.0,171094.0,163633.0,149371.0,144567.0,178317.7,179095.4,77.0,92.0,84.5,71.0,71.0,0.0,0.0,0.0,21.94,58.0,0.0,19.5,84.2,19.2,0.0,1.0,0.0,14.14
186868,194961.0,198706.0,188058.0,165175.0,190168.0,158680.0,150168.0,163006.0,149371.0,179689.1,179676.6,76.0,92.0,84.0,72.1,73.0,0.16,0.0,0.0,20.7,68.0,0.0,19.0,84.0,19.0,0.0,1.0,0.0,14.11
190719,186868.0,194961.0,198706.0,160843.0,194414.0,159519.0,139373.0,154929.0,163006.0,182788.1,180335.9,79.0,93.0,86.0,71.5,65.0,0.0,0.0,0.0,22.9,47.0,0.0,21.0,84.8,19.8,0.0,0.0,0.0,14.07
213959,190719.0,186868.0,194961.0,165984.0,211703.0,184640.0,157769.0,139597.0,154929.0,187056.1,181238.8,78.0,97.0,87.5,73.8,69.0,0.03,0.0,0.0,20.41,54.0,0.0,22.5,85.8,20.8,0.0,0.0,0.0,14.03
222979,213959.0,190719.0,186868.0,184097.0,179363.0,190594.0,174348.0,158928.0,139597.0,193909.7,183365.2,75.0,87.0,81.0,67.7,69.0,0.0,0.0,0.0,18.42,52.0,0.0,16.0,84.8,19.8,0.0,0.0,0.0,14.0
197816,222979.0,213959.0,190719.0,188058.0,174823.0,204640.0,184608.0,171450.0,158928.0,199464.3,186152.0,72.0,89.0,80.5,64.9,65.0,0.11,0.0,0.0,20.76,84.0,0.0,15.5,83.0,18.0,0.0,0.0,0.0,13.96
189338,197816.0,222979.0,213959.0,198706.0,193239.0,210299.0,183502.0,187093.0,171450.0,200858.3,187486.9,71.0,85.0,78.0,53.5,47.0,0.0,0.0,0.0,24.76,42.0,0.0,13.0,79.8,14.8,0.0,0.0,0.0,13.92
167983,189338.0,197816.0,222979.0,194961.0,185361.0,203448.0,171094.0,195957.0,187093.0,199520.0,187986.6,65.0,79.0,72.0,50.1,49.0,0.0,0.0,0.0,25.16,4.0,0.0,7.0,76.8,11.8,0.0,1.0,0.0,13.88
140266,167983.0,189338.0,197816.0,186868.0,165175.0,190168.0,158680.0,202936.0,195957.0,195666.0,187432.4,66.0,82.0,74.0,54.5,56.0,0.0,0.0,0.0,22.35,49.0,0.0,9.0,74.7,9.7,0.0,1.0,0.0,13.84
138641,140266.0,167983.0,189338.0,190719.0,160843.0,194414.0,159519.0,185433.0,202936.0,189008.6,185991.2,68.0,83.0,75.5,57.4,60.0,0.0,0.0,0.0,21.79,55.0,0.0,10.5,73.8,8.8,0.0,0.0,0.0,13.8
157926,138641.0,140266.0,167983.0,213959.0,165984.0,211703.0,184640.0,153218.0,185433.0,181568.9,184909.5,66.0,83.0,74.5,57.8,62.0,0.0,0.0,0.0,23.5,71.0,0.0,9.5,74.7,9.7,0.0,0.0,0.0,13.76
157429,157926.0,138641.0,140266.0,222979.0,184097.0,179363.0,190594.0,165007.0,153218.0,173564.1,184884.3,63.0,81.0,72.0,57.5,62.0,0.34,0.0,0.0,15.27,61.0,0.0,7.0,74.0,9.0,0.0,0.0,0.0,13.72
153379,157429.0,157926.0,138641.0,197816.0,188058.0,174823.0,204640.0,166593.0,165007.0,164199.9,184814.7,62.0,87.0,74.5,55.0,56.0,0.0,0.0,0.0,22.27,13.0,0.0,9.5,73.7,8.7,0.0,0.0,0.0,13.68
155905,153379.0,157429.0,157926.0,189338.0,198706.0,193239.0,210299.0,177119.0,166593.0,157851.7,183772.6,69.0,90.0,79.5,57.8,54.0,0.0,0.0,0.0,21.47,33.0,0.0,14.5,75.3,10.3,0.0,0.0,0.0,13.64
164738,155905.0,153379.0,157429.0,167983.0,194961.0,185361.0,203448.0,186082.0,177119.0,153075.6,182616.3,74.0,90.0,82.0,63.4,61.0,0.0,0.0,0.0,21.21,40.0,0.0,17.0,78.7,13.7,0.0,1.0,0.0,13.6
163800,164738.0,155905.0,153379.0,140266.0,186868.0,165175.0,190168.0,175365.0,186082.0,152612.0,181286.3,72.0,82.0,77.0,66.9,75.0,0.0,0.0,0.0,17.22,79.0,0.0,12.0,79.5,14.5,0.0,1.0,0.0,13.56
158274,163800.0,164738.0,155905.0,138641.0,190719.0,160843.0,194414.0,162279.0,175365.0,155974.0,179736.3,73.0,79.0,76.0,69.4,88.0,0.23,0.0,0.0,12.18,95.0,0.0,11.0,78.3,13.3,0.0,0.0,0.0,13.52
173383,158274.0,163800.0,164738.0,157926.0,213959.0,165984.0,211703.0,151885.0,162279.0,158778.7,178230.5,72.0,86.0,79.0,67.3,77.0,0.0,0.0,0.0,21.36,46.0,0.0,14.0,77.3,12.3,0.0,0.0,0.0,13.47
177772,173383.0,158274.0,163800.0,157429.0,222979.0,184097.0,179363.0,168032.0,151885.0,160986.9,177671.0,71.0,90.0,80.5,60.8,60.0,0.0,0.0,0.0,22.81,10.0,0.0,15.5,78.5,13.5,0.0,0.0,0.0,13.43
176396,177772.0,173383.0,158274.0,153379.0,197816.0,188058.0,174823.0,181545.0,168032.0,163893.0,177116.3,72.0,91.0,81.5,60.6,58.0,0.0,0.0,0.0,23.06,29.0,0.0,16.5,80.3,15.3,0.0,0.0,0.0,13.39
179804,176396.0,177772.0,173383.0,155905.0,189338.0,198706.0,193239.0,189996.0,181545.0,167181.1,175939.4,74.0,87.0,80.5,67.3,73.0,0.24,0.0,0.0,18.84,50.0,0.0,15.5,80.8,15.8,0.0,0.0,0.0,13.35
183405,179804.0,176396.0,177772.0,164738.0,167983.0,194961.0,185361.0,202186.0,189996.0,170595.3,175954.1,74.0,90.0,82.0,65.9,71.0,0.0,0.0,0.0,21.17,10.0,0.0,17.0,81.3,16.3,0.0,1.0,0.0,13.31
168017,183405.0,179804.0,176396.0,163800.0,140266.0,186868.0,165175.0,201023.0,202186.0,173262.0,176240.1,73.0,82.0,77.5,68.6,81.0,0.0,0.0,0.0,15.17,54.0,0.0,12.5,80.0,15.0,0.0,1.0,0.0,13.26
159404,168017.0,183405.0,179804.0,158274.0,138641.0,190719.0,160843.0,154176.0,201023.0,173864.4,175399.4,75.0,85.0,80.0,70.5,83.0,0.0,0.0,0.0,19.17,29.0,0.0,15.0,79.8,14.8,0.0,0.0,0.0,13.22
185384,159404.0,168017.0,183405.0,173383.0,157926.0,213959.0,165984.0,136489.0,154176.0,174025.9,174534.2,73.0,89.0,81.0,70.9,81.0,0.12,0.0,0.0,19.48,47.0,0.0,16.0,79.5,14.5,0.0,0.0,0.0,13.18
190278,185384.0,159404.0,168017.0,177772.0,157429.0,222979.0,184097.0,175220.0,136489.0,175740.3,175207.8,69.0,85.0,77.0,60.3,63.0,0.0,0.0,0.0,21.92,23.0,0.0,12.0,79.3,14.3,0.0,0.0,0.0,13.14
173537,190278.0,185384.0,159404.0,176396.0,153379.0,197816.0,188058.0,176635.0,175220.0,177526.9,176189.0,69.0,86.0,77.5,52.5,47.0,0.0,0.0,0.0,23.33,5.0,0.0,12.5,78.5,13.5,0.0,0.0,0.0,13.09
162975,173537.0,190278.0,185384.0,179804.0,155905.0,189338.0,198706.0,159108.0,176635.0,177118.4,176440.7,62.0,79.0,70.5,55.2,63.0,0.0,0.0,0.0,23.02,16.0,0.0,5.5,75.0,10.0,0.0,0.0,0.0,13.05
146970,162975.0,173537.0,190278.0,183405.0,164738.0,167983.0,194961.0,135740.0,159108.0,174714.3,175736.7,65.0,82.0,73.5,61.7,73.0,0.0,0.0,0.0,19.51,75.0,0.0,8.5,73.8,8.8,0.0,1.0,0.0,13.01
138975,146970.0,162975.0,173537.0,168017.0,163800.0,140266.0,186868.0,131258.0,135740.0,169509.3,174367.1,71.0,90.0,80.5,66.8,75.0,0.0,0.0,0.0,16.19,92.0,0.0,15.5,74.8,9.8,0.0,1.0,0.0,12.96
151378,138975.0,146970.0,162975.0,159404.0,158274.0,138641.0,190719.0,125285.0,131258.0,165360.4,172376.0,73.0,88.0,80.5,68.8,80.0,0.06,0.0,0.0,14.56,100.0,0.0,15.5,78.2,13.2,0.0,0.0,1.0,12.92
163790,151378.0,138975.0,146970.0,185384.0,173383.0,157926.0,213959.0,128107.0,125285.0,164213.9,170923.3,67.0,74.0,70.5,67.9,90.0,0.78,0.0,0.0,4.39,95.0,0.0,5.5,77.2,12.2,0.0,0.0,0.0,12.88
165915,163790.0,151378.0,138975.0,190278.0,177772.0,157429.0,222979.0,138924.0,128107.0,161129.0,170154.0,65.0,72.0,68.5,62.8,82.0,0.0,0.0,0.0,7.74,100.0,0.0,3.5,73.2,8.2,0.0,0.0,0.0,12.83
147130,165915.0,163790.0,151378.0,173537.0,176396.0,153379.0,197816.0,149054.0,138924.0,157648.6,169327.2,65.0,78.0,71.5,60.9,76.0,0.0,0.0,0.0,13.02,54.0,0.0,6.5,70.2,5.2,0.0,0.0,0.0,12.79
145739,147130.0,165915.0,163790.0,162975.0,179804.0,155905.0,189338.0,163652.0,149054.0,153876.1,167099.6,62.0,80.0,71.0,58.0,72.0,0.0,0.0,0.0,22.1,0.0,0.0,6.0,70.3,5.3,0.0,0.0,0.0,12.74
145064,145739.0,147130.0,165915.0,146970.0,183405.0,164738.0,167983.0,156434.0,163652.0,151413.9,164524.9,64.0,86.0,75.0,59.5,72.0,0.0,0.0,0.0,21.45,48.0,0.0,10.0,72.5,7.5,0.0,1.0,0.0,12.7
138750,145064.0,145739.0,147130.0,138975.0,168017.0,163800.0,140266.0,139917.0,156434.0,151141.6,162766.5,67.0,76.0,71.5,63.4,81.0,0.32,0.0,0.0,6.3,100.0,0.0,6.5,72.5,7.5,0.0,1.0,0.0,12.65
138190,138750.0,145064.0,145739.0,151378.0,159404.0,158274.0,138641.0,127733.0,139917.0,151109.4,161080.2,68.0,81.0,74.5,68.3,84.0,0.81,0.0,0.0,14.15,93.0,0.0,9.5,73.7,8.7,0.0,0.0,0.0,12.61
162078,138190.0,138750.0,145064.0,163790.0,185384.0,173383.0,157926.0,138482.0,127733.0,149225.4,160087.1,68.0,82.0,75.0,67.2,83.0,0.41,0.0,0.0,12.47,70.0,0.0,10.0,73.7,8.7,0.0,0.0,0.0,12.56
168566,162078.0,138190.0,138750.0,165915.0,190278.0,177772.0,157429.0,170347.0,138482.0,148980.9,160814.2,62.0,80.0,71.0,57.7,68.0,0.0,0.0,0.0,20.13,7.0,0.0,6.0,73.5,8.5,0.0,0.0,0.0,12.52
150871,168566.0,162078.0,138190.0,147130.0,173537.0,176396.0,153379.0,162684.0,170347.0,149359.6,161811.7,62.0,74.0,68.0,52.4,62.0,0.0,0.0,0.0,21.45,4.0,0.0,3.0,71.3,6.3,0.0,0.0,0.0,12.48
141132,150871.0,168566.0,162078.0,145739.0,162975.0,179804.0,155905.0,176961.0,162684.0,149894.0,161576.5,57.0,75.0,66.0,49.4,62.0,0.0,0.0,0.0,21.1,33.0,0.0,1.0,68.3,3.3,0.0,0.0,0.0,12.43
131992,141132.0,150871.0,168566.0,145064.0,146970.0,183405.0,164738.0,160157.0,176961.0,149235.9,161033.3,64.0,76.0,70.0,57.8,73.0,0.0,0.0,0.0,18.5,54.0,0.0,5.0,68.0,3.0,0.0,1.0,0.0,12.39
126203,131992.0,141132.0,150871.0,138750.0,138975.0,168017.0,163800.0,156474.0,160157.0,147368.4,160320.4,67.0,83.0,75.0,61.1,70.0,0.0,0.0,0.0,19.8,42.0,0.0,10.0,70.3,5.3,0.0,1.0,0.0,12.34
136914,126203.0,131992.0,141132.0,138190.0,151378.0,159404.0,158274.0,149956.0,156474.0,145576.0,159330.3,68.0,85.0,76.5,62.8,71.0,0.14,0.0,0.0,17.26,51.0,0.0,11.5,73.8,8.8,0.0,0.0,0.0,12.3
159023,136914.0,126203.0,131992.0,162078.0,163790.0,185384.0,173383.0,134734.0,149956.0,145393.7,158402.9,67.0,79.0,73.0,60.3,72.0,0.0,0.0,0.0,16.74,19.0,0.0,8.0,74.8,9.8,0.0,0.0,0.0,12.25
153148,159023.0,136914.0,126203.0,168566.0,165915.0,190278.0,177772.0,143830.0,134734.0,144957.3,158243.6,62.0,80.0,71.0,59.7,74.0,0.0,0.0,0.0,18.78,38.0,0.0,6.0,73.5,8.5,0.0,0.0,0.0,12.21
149092,153148.0,159023.0,136914.0,150871.0,147130.0,173537.0,176396.0,144080.0,143830.0,142754.7,158072.8,57.0,75.0,66.0,58.0,72.0,0.47,0.0,0.0,6.37,56.0,0.0,1.0,70.0,5.0,0.0,0.0,0.0,12.16
144449,149092.0,153148.0,159023.0,141132.0,145739.0,162975.0,179804.0,161347.0,144080.0,142500.6,157263.1,51.0,63.0,57.0,39.0,54.0,0.0,0.0,0.0,20.07,4.0,0.0,0.0,64.7,2.3,0.0,0.0,0.0,12.12
117836,144449.0,149092.0,153148.0,131992.0,145064.0,146970.0,183405.0,163865.0,161347.0,142974.4,156152.3,49.0,69.0,59.0,42.2,57.0,0.0,0.0,0.0,17.61,38.0,0.0,0.0,60.7,0.3,0.0,1.0,0.0,12.08
106856,117836.0,144449.0,149092.0,126203.0,138750.0,138975.0,168017.0,136329.0,163865.0,140952.1,154200.3,59.0,72.0,65.5,52.8,70.0,1.11,0.0,0.0,9.51,75.0,0.0,0.5,60.5,0.2,0.0,1.0,0.0,12.03
110245,106856.0,117836.0,144449.0,136914.0,138190.0,151378.0,159404.0,122402.0,136329.0,138188.3,151768.7,58.0,74.0,66.0,51.4,65.0,0.0,0.0,0.0,17.58,12.0,0.0,1.0,63.5,0.5,0.0,0.0,0.0,11.99
123806,110245.0,106856.0,117836.0,159023.0,162078.0,163790.0,185384.0,117189.0,122402.0,134378.4,149330.0,59.0,70.0,64.5,45.8,56.0,0.0,0.0,0.0,16.79,56.0,0.0,0.0,65.3,0.5,0.0,0.0,0.0,11.94
122666,123806.0,110245.0,106856.0,153148.0,168566.0,165915.0,190278.0,133727.0,117189.0,129347.4,147856.3,53.0,69.0,61.0,45.7,59.0,0.0,0.0,0.0,14.98,38.0,0.0,0.0,63.8,0.3,0.0,0.0,0.0,11.9
121113,122666.0,123806.0,110245.0,149092.0,150871.0,147130.0,173537.0,136749.0,133727.0,124992.9,146631.7,53.0,66.0,59.5,46.0,63.0,0.0,0.0,0.0,18.13,48.0,0.0,0.0,61.7,0.0,0.0,0.0,0.0,11.85
119435,121113.0,122666.0,123806.0,144449.0,141132.0,145739.0,162975.0,123112.0,136749.0,120995.9,144489.4,52.0,62.0,57.0,46.2,68.0,0.0,0.0,0.0,10.63,100.0,0.0,0.0,59.2,0.0,0.0,0.0,0.0,11.8
