date,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours
2019-01-01,75,97,41.3,6.43,89,9.31,5.15
2019-01-02,67,76,25.5,6.22,99,9.32,5.38
2019-01-03,71,85,30.8,7.57,68,9.33,6.68
2019-01-04,77,95,30.1,7.26,72,9.35,6.91
2019-01-05,94,97,40.1,1.41,87,9.36,0.0
2019-01-06,68,89,28.5,7.39,28,9.38,8.11
2019-01-07,48,63,10.9,7.15,64,9.4,7.03
2019-01-08,86,100,35.4,3.87,90,9.42,2.93
2019-01-09,65,100,28.3,6.54,68,9.44,7.32
2019-01-10,52,59,15.9,5.94,75,9.46,6.31
2019-01-11,45,53,6.6,9.7,25,9.48,9.32
2019-01-12,43,53,6.7,9.39,59,9.5,9.11
2019-01-13,49,61,10.5,8.79,70,9.53,7.76
2019-01-14,54,71,10.3,9.97,32,9.55,8.97
2019-01-15,55,83,13.5,9.18,32,9.57,9.16
2019-01-16,65,84,20.3,8.29,47,9.6,9.19
2019-01-17,56,72,13.6,8.75,75,9.63,6.6
2019-01-18,81,91,27.0,5.73,98,9.65,3.85
2019-01-19,77,97,25.1,5.82,76,9.68,4.55
2019-01-20,85,99,27.5,3.36,79,9.71,2.21
2019-01-21,55,62,-5.0,10.75,47,9.74,9.35
2019-01-22,53,66,3.2,11.3,31,9.77,9.56
2019-01-23,63,88,22.9,4.9,95,9.8,3.61
2019-01-24,90,96,44.9,0.76,88,9.83,0.0
2019-01-25,59,81,16.9,8.54,27,9.87,8.25
2019-01-26,53,69,11.5,10.04,41,9.9,9.72
2019-01-27,66,86,25.9,10.41,52,9.93,8.56
2019-01-28,53,69,12.3,9.82,77,9.97,9.75
2019-01-29,81,98,25.7,2.4,83,10.0,0.0
2019-01-30,50,94,4.3,10.85,22,10.04,8.07
2019-01-31,32,40,-15.0,12.75,0,10.08,9.8
2019-02-01,32,47,-9.0,8.45,42,10.11,8.58
2019-02-02,48,76,6.5,11.52,68,10.15,9.83
2019-02-03,76,92,28.0,11.7,15,10.19,9.85
2019-02-04,84,96,34.2,12.05,2,10.23,9.87
2019-02-05,83,96,40.1,9.73,55,10.26,9.59
2019-02-06,81,96,31.8,10.25,74,10.3,7.9
2019-02-07,91,98,38.3,5.45,100,10.34,0.94
2019-02-08,74,99,32.5,5.97,64,10.38,5.0
2019-02-09,41,52,5.9,13.8,4,10.42,9.98
2019-02-10,48,63,10.0,12.62,43,10.46,9.98
2019-02-11,57,69,18.2,7.27,100,10.5,3.55
2019-02-12,72,97,20.7,1.74,100,10.54,0.0
2019-02-13,69,98,25.4,9.58,62,10.58,6.29
2019-02-14,61,72,22.1,14.0,31,10.62,10.06
2019-02-15,68,83,36.3,5.65,91,10.67,6.23
2019-02-16,56,76,21.7,14.66,27,10.71,10.22
2019-02-17,64,78,18.5,14.16,46,10.75,10.03
2019-02-18,78,97,27.3,5.69,66,10.79,3.12
2019-02-19,51,62,11.2,15.27,61,10.84,10.36
2019-02-20,68,95,17.2,2.72,100,10.88,0.0
2019-02-21,77,97,32.1,14.67,68,10.92,10.4
2019-02-22,58,69,24.2,11.56,100,10.97,7.62
2019-02-23,72,91,25.4,9.9,100,11.01,5.75
2019-02-24,87,97,39.2,4.36,78,11.06,0.64
2019-02-25,39,44,12.9,12.25,45,11.1,9.86
2019-02-26,41,48,7.6,16.14,25,11.14,10.65
2019-02-27,52,68,9.8,8.45,96,11.19,3.9
2019-02-28,57,89,15.3,17.11,58,11.23,10.17
2019-03-01,68,82,21.2,8.42,99,11.27,2.01
2019-03-02,83,93,29.7,11.92,98,11.32,7.05
2019-03-03,75,99,27.6,12.86,83,11.36,7.82
2019-03-04,78,98,25.5,16.75,50,11.41,9.05
2019-03-05,64,80,10.1,18.73,6,11.45,11.21
2019-03-06,48,64,4.0,15.19,38,11.5,9.29
2019-03-07,49,66,7.0,17.03,49,11.54,9.46
2019-03-08,61,76,16.1,15.81,88,11.59,10.43
2019-03-09,69,87,24.1,18.97,16,11.64,11.48
2019-03-10,89,98,35.5,5.66,97,11.68,0.0
2019-03-11,61,96,29.8,18.64,30,11.73,11.58
2019-03-12,52,65,19.2,15.02,29,11.77,11.63
2019-03-13,64,84,23.2,17.38,56,11.82,9.74
2019-03-14,70,85,34.5,17.01,73,11.86,11.5
2019-03-15,79,93,52.7,10.07,87,11.91,5.51
2019-03-16,50,79,26.1,14.25,47,11.95,10.91
2019-03-17,46,67,16.0,16.89,27,12.0,11.85
2019-03-18,56,76,19.4,16.44,41,12.05,10.51
2019-03-19,59,82,22.3,15.0,35,12.09,9.66
2019-03-20,66,93,27.7,19.94,44,12.14,11.93
2019-03-21,89,94,39.4,4.14,99,12.18,0.0
2019-03-22,76,96,34.7,7.69,74,12.23,4.04
2019-03-23,47,69,19.2,18.21,52,12.27,9.06
2019-03-24,46,65,23.3,17.29,48,12.32,8.15
2019-03-25,54,75,30.3,6.82,100,12.36,0.91
2019-03-26,38,50,13.0,22.68,6,12.41,12.0
2019-03-27,53,77,19.1,21.81,36,12.45,12.0
2019-03-28,73,89,30.4,21.27,54,12.5,11.47
2019-03-29,80,96,42.2,6.42,98,12.54,0.38
2019-03-30,76,99,44.3,17.42,76,12.59,9.68
2019-03-31,68,90,40.7,7.31,70,12.63,5.71
2019-04-01,45,63,17.6,22.51,11,12.68,12.0
2019-04-02,65,82,28.0,18.62,73,12.73,8.02
2019-04-03,57,94,31.1,22.63,32,12.77,12.0
2019-04-04,41,64,23.1,22.86,38,12.81,12.0
2019-04-05,60,94,24.9,6.11,96,12.86,0.46
2019-04-06,74,96,40.8,18.53,64,12.9,11.0
2019-04-07,74,95,42.1,21.34,65,12.95,10.1
2019-04-08,79,96,53.5,13.69,99,12.99,6.87
2019-04-09,86,97,43.8,16.57,85,13.04,10.11
2019-04-10,61,100,33.8,18.79,39,13.08,12.22
2019-04-11,55,70,27.6,17.29,63,13.12,10.23
2019-04-12,75,93,45.4,14.43,98,13.17,6.19
2019-04-13,81,96,57.1,15.82,96,13.21,6.16
2019-04-14,92,100,57.1,12.42,92,13.25,6.2
2019-04-15,71,98,46.7,14.85,72,13.3,8.24
2019-04-16,41,54,27.6,25.35,19,13.34,12.66
2019-04-17,59,79,36.3,22.03,86,13.38,10.07
2019-04-18,76,87,46.8,9.93,92,13.43,4.0
2019-04-19,80,93,58.6,16.89,94,13.47,9.33
2019-04-20,90,96,57.1,6.84,100,13.51,0.1
2019-04-21,81,93,50.2,16.06,84,13.55,9.89
2019-04-22,86,95,51.8,8.86,95,13.59,4.12
2019-04-23,76,96,52.0,23.91,44,13.64,12.53
2019-04-24,61,90,46.8,25.74,22,13.68,13.48
2019-04-25,73,89,43.8,21.45,81,13.72,9.0
2019-04-26,92,97,53.6,7.99,98,13.76,1.64
2019-04-27,60,86,36.1,17.9,57,13.8,10.83
2019-04-28,73,90,38.9,7.21,66,13.84,3.61
2019-04-29,64,85,34.5,23.96,53,13.88,11.03
2019-04-30,84,95,48.5,10.34,88,13.92,4.02
2019-05-01,82,96,45.4,9.03,86,13.95,0.02
2019-05-02,86,94,54.0,20.12,91,13.99,10.88
2019-05-03,89,95,49.6,7.21,100,14.03,0.0
2019-05-04,89,98,55.1,11.46,94,14.07,5.76
2019-05-05,95,99,52.5,4.58,99,14.11,0.0
2019-05-06,79,93,50.3,19.12,49,14.14,11.94
2019-05-07,82,95,52.3,22.71,51,14.18,13.44
2019-05-08,79,94,50.8,18.39,64,14.22,10.8
2019-05-09,72,95,43.9,13.14,88,14.25,5.41
2019-05-10,83,96,58.3,10.04,95,14.29,4.55
2019-05-11,66,95,48.8,25.75,81,14.32,11.0
2019-05-12,87,90,45.0,3.69,100,14.36,0.0
2019-05-13,86,91,43.1,5.83,99,14.39,1.0
2019-05-14,83,91,43.2,7.34,100,14.42,0.28
2019-05-15,67,94,43.3,20.17,58,14.46,13.16
2019-05-16,66,92,47.8,23.93,44,14.49,14.0
2019-05-17,72,88,55.9,18.38,60,14.52,11.61
2019-05-18,60,79,47.5,28.54,58,14.55,14.0
2019-05-19,80,96,58.0,23.45,83,14.58,13.76
2019-05-20,74,93,64.5,22.93,58,14.61,13.77
2019-05-21,50,67,41.9,28.88,31,14.64,14.0
2019-05-22,50,67,42.3,29.07,43,14.66,13.01
2019-05-23,72,90,55.9,20.89,95,14.69,10.53
2019-05-24,65,89,55.0,23.27,46,14.72,13.62
2019-05-25,73,94,51.3,24.51,46,14.74,14.0
2019-05-26,76,94,62.3,25.03,73,14.77,12.0
2019-05-27,62,91,55.6,26.97,44,14.79,14.0
2019-05-28,81,94,58.8,10.47,97,14.82,4.59
2019-05-29,89,97,61.3,13.57,98,14.84,5.37
2019-05-30,90,98,59.0,13.15,97,14.86,3.79
2019-05-31,75,97,60.9,24.31,25,14.88,14.0
2019-06-01,76,91,59.3,26.6,81,14.9,14.0
2019-06-02,80,97,62.3,23.73,58,14.92,11.9
2019-06-03,55,78,45.0,27.57,14,14.94,14.05
2019-06-04,56,76,44.1,28.31,26,14.96,14.05
2019-06-05,69,95,58.6,22.22,78,14.97,8.06
2019-06-06,78,97,65.8,24.98,50,14.99,14.0
2019-06-07,78,95,61.3,19.34,94,15.0,12.87
2019-06-08,67,97,56.1,28.47,74,15.02,14.0
2019-06-09,62,87,50.5,29.3,63,15.03,14.13
2019-06-10,90,99,60.1,4.73,99,15.04,0.0
2019-06-11,72,99,58.3,24.27,61,15.05,10.12
2019-06-12,63,84,50.6,27.69,73,15.06,14.13
2019-06-13,81,94,56.1,15.82,81,15.07,6.82
2019-06-14,69,95,52.9,24.17,21,15.08,14.03
2019-06-15,58,78,52.7,27.83,57,15.08,12.91
2019-06-16,74,94,63.0,16.3,91,15.09,7.59
2019-06-17,88,97,66.4,10.02,97,15.09,3.13
2019-06-18,94,99,67.9,8.81,99,15.1,0.81
2019-06-19,95,98,66.0,8.1,95,15.1,1.54
2019-06-20,94,99,69.6,12.61,92,15.1,5.88
2019-06-21,79,95,61.7,12.4,67,15.1,7.01
2019-06-22,58,73,53.0,25.21,12,15.1,14.04
2019-06-23,60,78,55.8,29.58,9,15.1,14.05
2019-06-24,70,90,60.9,21.71,79,15.1,10.01
2019-06-25,89,96,70.3,12.13,93,15.1,5.44
2019-06-26,70,95,65.3,28.11,20,15.09,14.0
2019-06-27,64,89,63.5,28.33,22,15.09,14.06
2019-06-28,65,92,63.4,25.87,65,15.08,14.0
2019-06-29,77,94,70.3,22.61,85,15.07,12.56
2019-06-30,65,89,61.3,24.08,24,15.06,14.0
2019-07-01,59,80,57.9,28.03,28,15.05,14.0
2019-07-02,68,84,64.8,20.29,46,15.04,11.86
2019-07-03,75,92,69.6,20.71,68,15.03,14.0
2019-07-04,76,98,69.8,27.26,50,15.02,14.0
2019-07-05,87,98,70.8,16.45,96,15.0,6.87
2019-07-06,86,98,74.4,18.42,93,14.99,8.04
2019-07-07,80,95,69.6,20.73,77,14.97,12.57
2019-07-08,81,91,65.5,12.43,72,14.96,6.0
2019-07-09,66,94,63.3,28.67,34,14.94,14.0
2019-07-10,71,93,67.6,24.07,70,14.92,13.74
2019-07-11,79,97,69.6,17.53,74,14.9,8.7
2019-07-12,75,98,68.0,24.54,39,14.88,14.0
2019-07-13,69,86,64.8,27.84,1,14.86,14.0
2019-07-14,60,81,63.9,26.81,24,14.84,14.0
2019-07-15,57,81,59.0,28.45,57,14.82,13.97
2019-07-16,65,91,65.7,27.11,56,14.79,14.0
2019-07-17,77,96,73.5,19.24,77,14.77,10.64
2019-07-18,88,97,72.8,12.97,85,14.75,7.01
2019-07-19,79,96,72.8,22.28,87,14.72,13.74
2019-07-20,75,93,76.0,24.76,80,14.7,14.0
2019-07-21,72,91,74.7,22.15,36,14.67,13.51
2019-07-22,85,97,74.7,16.27,75,14.64,8.74
2019-07-23,85,96,66.9,10.5,100,14.61,1.28
2019-07-24,75,94,64.5,21.91,61,14.58,13.53
2019-07-25,67,92,61.9,24.03,27,14.55,14.0
2019-07-26,69,91,63.5,24.21,12,14.52,14.0
2019-07-27,74,89,66.8,21.21,22,14.49,14.0
2019-07-28,70,88,67.4,24.8,21,14.46,14.0
2019-07-29,72,91,69.3,23.1,28,14.43,14.0
2019-07-30,77,94,73.0,23.64,29,14.4,14.0
2019-07-31,79,94,70.8,16.59,66,14.36,10.33
2019-08-01,69,97,65.8,22.74,70,14.33,13.33
2019-08-02,72,89,66.7,19.79,65,14.29,13.62
2019-08-03,84,97,70.4,22.63,46,14.26,13.72
2019-08-04,72,96,67.0,23.84,27,14.22,14.0
2019-08-05,70,91,64.2,23.34,82,14.19,13.55
2019-08-06,85,99,69.8,13.99,81,14.15,7.15
2019-08-07,88,96,70.7,13.58,78,14.12,6.29
2019-08-08,78,97,67.1,21.42,34,14.08,13.92
2019-08-09,64,87,61.0,23.62,16,14.04,13.88
2019-08-10,54,76,54.7,24.67,19,14.01,13.84
2019-08-11,60,78,55.2,23.59,26,13.97,13.81
2019-08-12,65,88,60.3,22.94,40,13.93,13.77
2019-08-13,83,96,68.6,8.42,96,13.89,4.21
2019-08-14,89,95,70.5,13.73,67,13.85,10.12
2019-08-15,84,98,68.2,20.15,55,13.81,12.89
2019-08-16,86,98,68.2,14.35,71,13.77,10.21
2019-08-17,91,98,72.6,17.2,80,13.73,12.21
2019-08-18,91,100,73.6,15.58,89,13.69,8.95
2019-08-19,83,96,72.9,19.75,69,13.65,12.08
2019-08-20,75,95,68.3,21.74,65,13.61,12.49
2019-08-21,84,97,73.3,16.98,62,13.57,11.01
2019-08-22,76,95,70.6,21.52,67,13.53,12.34
2019-08-23,82,94,64.7,7.51,84,13.49,1.37
2019-08-24,62,82,54.4,21.64,27,13.44,11.51
2019-08-25,69,82,57.4,19.85,40,13.4,12.41
2019-08-26,73,88,56.2,22.17,38,13.36,11.54
2019-08-27,78,93,59.6,12.17,96,13.32,5.99
2019-08-28,90,96,66.2,9.37,85,13.28,5.49
2019-08-29,68,94,59.8,23.63,10,13.24,12.49
2019-08-30,64,84,59.3,21.73,10,13.19,12.42
2019-08-31,60,85,56.3,21.8,75,13.15,12.0
2019-09-01,68,79,58.0,18.33,75,13.11,11.89
2019-09-02,85,98,66.4,9.6,81,13.06,6.14
2019-09-03,76,98,62.7,22.37,10,13.02,12.17
2019-09-04,81,95,67.4,15.39,24,12.98,10.78
2019-09-05,72,90,58.6,17.0,95,12.93,10.32
2019-09-06,80,92,57.8,8.63,100,12.89,0.6
2019-09-07,70,90,54.3,18.15,49,12.84,12.01
2019-09-08,71,86,57.5,17.26,53,12.8,11.55
2019-09-09,76,95,60.0,15.56,64,12.75,12.0
2019-09-10,86,96,64.8,12.54,48,12.71,9.18
2019-09-11,76,95,67.7,17.97,64,12.67,12.0
2019-09-12,88,97,68.2,11.94,78,12.62,6.26
2019-09-13,71,87,53.0,15.04,69,12.58,11.05
2019-09-14,77,90,60.5,10.92,74,12.53,7.48
2019-09-15,72,97,61.6,20.17,48,12.49,12.0
2019-09-16,77,95,62.5,10.29,64,12.45,8.03
2019-09-17,65,90,52.6,21.02,14,12.4,11.96
2019-09-18,72,94,52.0,14.01,38,12.36,10.88
2019-09-19,66,88,47.0,21.26,1,12.31,11.91
2019-09-20,63,87,49.3,20.34,39,12.27,11.88
2019-09-21,69,91,56.5,19.69,31,12.22,11.85
2019-09-22,75,93,61.8,18.96,21,12.18,11.82
2019-09-23,69,89,65.4,17.73,53,12.13,11.7
2019-09-24,64,88,56.1,15.14,28,12.09,11.76
2019-09-25,70,90,54.6,18.55,5,12.04,11.74
2019-09-26,78,95,60.0,13.96,27,12.0,8.82
2019-09-27,77,97,55.3,19.03,16,11.95,11.68
2019-09-28,82,94,63.4,16.53,41,11.91,11.52
2019-09-29,69,95,57.8,16.99,43,11.86,11.37
2019-09-30,62,73,49.9,9.69,90,11.82,6.38
2019-10-01,76,88,61.7,14.96,69,11.77,10.82
2019-10-02,78,92,68.1,14.64,53,11.73,9.43
2019-10-03,86,96,53.2,2.96,100,11.68,0.0
2019-10-04,73,96,49.7,15.76,34,11.64,11.27
2019-10-05,62,76,38.4,18.28,10,11.59,11.27
2019-10-06,75,85,55.6,4.19,92,11.55,1.0
2019-10-07,77,93,61.3,8.13,96,11.51,5.36
2019-10-08,73,91,51.0,6.87,94,11.46,1.05
2019-10-09,79,90,48.8,3.86,92,11.42,1.49
2019-10-10,63,92,45.2,15.37,59,11.37,10.9
2019-10-11,55,62,41.7,10.18,63,11.33,6.93
2019-10-12,69,81,48.8,13.58,46,11.29,10.15
2019-10-13,75,90,49.3,13.65,55,11.24,10.84
2019-10-14,71,100,50.7,15.05,34,11.2,10.37
2019-10-15,65,86,42.8,15.94,16,11.15,10.81
2019-10-16,85,93,54.6,4.68,69,11.11,1.97
2019-10-17,64,81,41.3,6.65,74,11.06,4.81
2019-10-18,63,73,39.5,12.32,26,11.02,10.75
2019-10-19,71,85,40.7,15.37,41,10.98,10.73
2019-10-20,84,94,48.1,3.66,95,10.93,0.6
2019-10-21,79,95,48.5,14.63,19,10.89,10.7
2019-10-22,87,97,53.1,1.97,99,10.85,0.0
2019-10-23,68,98,47.4,14.09,25,10.81,10.65
2019-10-24,61,79,40.7,14.18,2,10.77,10.61
2019-10-25,78,93,48.1,10.08,77,10.72,7.96
2019-10-26,72,90,46.4,11.6,81,10.68,8.06
2019-10-27,90,97,57.0,2.42,71,10.64,2.65
2019-10-28,79,89,50.5,10.94,46,10.6,8.43
2019-10-29,88,97,53.6,3.64,99,10.56,0.0
2019-10-30,96,99,58.4,3.64,100,10.52,0.0
2019-10-31,93,99,63.5,2.38,99,10.48,0.0
2019-11-01,58,88,36.4,13.21,21,10.44,10.1
2019-11-02,69,86,35.4,10.03,37,10.4,6.22
2019-11-03,60,77,32.0,10.41,22,10.36,7.08
2019-11-04,67,87,35.4,12.02,32,10.32,9.29
2019-11-05,80,92,45.6,4.45,71,10.28,0.97
2019-11-06,65,89,35.2,12.29,5,10.24,9.78
2019-11-07,73,92,39.4,3.96,81,10.2,1.93
2019-11-08,56,85,20.7,11.65,21,10.17,9.67
2019-11-09,63,80,20.9,11.27,41,10.13,9.67
2019-11-10,68,86,30.7,7.8,67,10.09,6.46
2019-11-11,80,93,41.7,10.21,77,10.06,9.25
2019-11-12,66,92,29.5,2.09,78,10.02,0.0
2019-11-13,44,59,8.5,11.9,8,9.99,9.58
2019-11-14,60,76,21.3,8.78,93,9.95,8.55
2019-11-15,63,84,27.4,11.04,48,9.92,9.0
2019-11-16,45,72,14.9,11.48,3,9.89,9.54
2019-11-17,59,71,21.0,3.68,87,9.86,1.51
2019-11-18,83,93,33.7,1.93,100,9.82,0.0
2019-11-19,80,95,37.1,8.36,87,9.79,8.89
2019-11-20,68,88,31.1,5.71,76,9.76,6.44
2019-11-21,71,85,34.1,10.11,39,9.73,8.93
2019-11-22,71,85,35.8,3.02,69,9.7,1.4
2019-11-23,59,76,25.1,9.6,50,9.67,8.39
2019-11-24,89,96,38.5,1.68,78,9.65,0.0
2019-11-25,75,89,34.6,8.25,35,9.62,9.17
2019-11-26,82,94,39.4,9.64,42,9.59,9.16
2019-11-27,86,99,44.3,4.65,75,9.56,3.16
2019-11-28,59,74,31.3,4.53,58,9.54,5.88
2019-11-29,59,74,21.2,9.2,48,9.52,8.94
2019-11-30,59,79,20.6,9.57,49,9.49,9.01
2019-12-01,80,96,25.9,1.25,100,9.47,0.0
2019-12-02,91,96,31.8,0.98,100,9.45,0.0
2019-12-03,68,83,22.1,8.6,49,9.43,8.1
2019-12-04,73,86,26.8,3.99,93,9.41,2.33
2019-12-05,68,94,25.9,6.25,69,9.39,6.01
2019-12-06,64,80,26.8,5.49,71,9.38,7.03
2019-12-07,64,84,21.1,8.62,25,9.36,8.41
2019-12-08,74,88,24.1,8.02,62,9.34,8.35
2019-12-09,93,99,44.4,1.21,100,9.33,0.0
2019-12-10,92,96,50.3,2.37,100,9.32,0.73
2019-12-11,73,96,27.2,4.05,68,9.31,3.47
2019-12-12,53,78,13.8,8.88,34,9.29,8.84
2019-12-13,90,99,36.1,1.34,100,9.28,0.0
2019-12-14,95,99,48.3,2.22,95,9.28,1.0
2019-12-15,59,82,28.3,7.09,42,9.27,7.71
2019-12-16,61,81,21.7,2.41,98,9.26,0.23
2019-12-17,92,94,30.6,1.22,100,9.25,0.0
2019-12-18,68,85,21.9,7.96,23,9.25,8.75
2019-12-19,45,54,3.0,9.0,8,9.25,8.84
2019-12-20,52,70,9.6,9.02,5,9.24,8.83
2019-12-21,68,92,16.7,6.2,75,9.24,6.9
2019-12-22,65,89,21.6,8.68,5,9.24,8.8
2019-12-23,69,84,30.4,8.6,20,9.24,8.89
2019-12-24,66,92,27.2,8.72,14,9.24,8.88
2019-12-25,78,97,26.3,7.71,49,9.25,8.6
2019-12-26,90,96,33.7,6.32,96,9.25,6.59
2019-12-27,90,94,42.6,2.9,96,9.26,2.42
2019-12-28,80,94,36.6,7.71,69,9.27,8.41
2019-12-29,81,95,31.6,3.97,91,9.27,2.6
2019-12-30,94,95,38.0,1.06,100,9.28,0.0
2019-12-31,87,93,35.1,3.19,81,9.29,3.09
2020-01-01,60,78,22.9,5.63,46,9.3,4.02
2020-01-02,69,81,27.0,8.24,45,9.32,7.55
2020-01-03,87,97,40.1,3.33,99,9.33,0.72
2020-01-04,97,100,44.8,1.38,100,9.35,0.0
2020-01-05,61,89,24.1,7.13,61,9.36,7.63
2020-01-06,66,83,26.2,7.14,51,9.38,7.41
2020-01-07,63,94,24.7,6.85,81,9.39,6.01
2020-01-08,64,91,21.1,7.91,32,9.41,8.98
2020-01-09,49,62,10.9,9.57,45,9.43,8.58
2020-01-10,78,91,34.7,4.54,77,9.45,3.24
2020-01-11,79,92,50.3,7.32,93,9.47,6.46
2020-01-12,71,91,48.5,8.59,58,9.5,8.0
2020-01-13,81,97,35.3,2.82,98,9.52,0.46
2020-01-14,91,100,36.8,3.19,100,9.54,0.32
2020-01-15,81,98,36.3,8.2,45,9.57,8.37
2020-01-16,69,94,31.5,7.83,49,9.59,8.09
2020-01-17,42,56,5.9,10.5,30,9.62,9.46
2020-01-18,57,95,11.7,3.08,100,9.64,0.26
2020-01-19,69,95,26.4,6.79,65,9.67,7.38
2020-01-20,45,56,6.2,10.89,11,9.7,9.54
2020-01-21,49,69,8.0,10.5,18,9.73,9.57
2020-01-22,65,83,16.5,10.73,6,9.76,9.6
2020-01-23,62,88,18.5,8.04,87,9.79,7.72
2020-01-24,69,89,27.0,10.61,55,9.83,9.58
2020-01-25,93,99,39.3,0.94,82,9.86,0.0
2020-01-26,75,93,31.4,7.73,33,9.89,8.74
2020-01-27,67,85,27.7,5.6,56,9.93,5.63
2020-01-28,63,82,25.4,6.11,71,9.96,3.26
2020-01-29,59,78,19.7,11.55,22,10.0,9.75
2020-01-30,67,90,18.4,10.61,51,10.03,9.47
2020-01-31,83,95,30.8,5.77,82,10.07,4.19
2020-02-01,94,99,34.8,3.43,86,10.1,0.0
2020-02-02,84,100,31.8,6.28,90,10.14,3.25
2020-02-03,77,100,34.6,11.33,43,10.18,9.79
2020-02-04,90,97,42.2,4.53,96,10.21,2.22
2020-02-05,70,93,30.8,3.42,100,10.25,0.0
2020-02-06,92,98,37.1,2.64,100,10.29,0.0
2020-02-07,80,99,34.1,5.57,91,10.33,4.41
2020-02-08,53,82,17.6,9.73,39,10.37,7.44
2020-02-09,81,96,28.5,8.13,72,10.41,8.68
2020-02-10,87,97,38.1,2.45,100,10.45,0.0
2020-02-11,96,99,42.0,2.4,99,10.49,0.48
2020-02-12,62,82,27.3,11.29,90,10.53,7.56
2020-02-13,91,98,37.0,1.74,100,10.57,0.0
2020-02-14,52,83,12.7,14.48,13,10.62,10.15
2020-02-15,52,74,6.3,14.59,37,10.66,9.68
2020-02-16,66,83,23.8,8.2,86,10.7,6.04
2020-02-17,67,87,27.6,14.32,57,10.74,10.21
2020-02-18,84,99,35.2,2.84,96,10.79,0.0
2020-02-19,61,95,26.8,14.95,39,10.83,10.36
2020-02-20,53,70,15.0,12.39,74,10.87,9.16
2020-02-21,46,61,8.3,15.92,0,10.91,10.51
2020-02-22,46,59,15.7,16.04,5,10.96,10.57
2020-02-23,48,68,20.3,16.1,4,11.0,10.59
2020-02-24,63,84,29.3,15.17,49,11.04,9.47
2020-02-25,84,99,40.6,4.77,100,11.09,0.0
2020-02-26,93,100,42.7,3.83,99,11.13,0.15
2020-02-27,63,97,26.6,14.26,48,11.17,10.67
2020-02-28,42,55,11.6,16.15,29,11.22,10.75
2020-02-29,44,55,10.3,14.63,27,11.26,10.56
2020-03-01,51,72,15.2,17.07,5,11.31,10.85
2020-03-02,64,81,31.2,16.31,48,11.35,10.51
2020-03-03,86,98,45.2,10.17,85,11.4,6.1
2020-03-04,57,83,31.4,16.91,36,11.44,11.12
2020-03-05,62,89,28.5,17.93,35,11.49,10.7
2020-03-06,86,95,35.3,6.23,76,11.53,2.77
2020-03-07,55,91,21.0,18.24,43,11.58,10.09
2020-03-08,45,62,21.8,17.78,20,11.63,11.48
2020-03-09,45,62,31.0,18.53,27,11.67,11.52
2020-03-10,67,88,43.1,5.75,84,11.72,2.24
2020-03-11,64,88,34.7,15.35,66,11.76,10.03
2020-03-12,77,91,35.9,6.4,73,11.81,3.33
2020-03-13,72,98,43.0,10.23,68,11.85,5.31
2020-03-14,44,54,25.6,18.91,48,11.9,10.79
2020-03-15,52,75,26.4,19.45,34,11.94,10.98
2020-03-16,57,71,22.7,17.67,48,11.99,10.02
2020-03-17,82,96,38.7,8.64,82,12.03,4.64
2020-03-18,65,85,31.8,18.87,56,12.08,10.38
2020-03-19,84,94,41.9,9.62,96,12.12,2.89
2020-03-20,80,97,51.1,9.24,94,12.17,4.26
2020-03-21,45,60,26.0,19.46,60,12.21,10.41
2020-03-22,51,70,19.7,14.98,72,12.26,10.16
2020-03-23,85,99,32.5,2.27,98,12.31,0.0
2020-03-24,71,93,33.5,20.01,37,12.35,12.0
2020-03-25,77,83,34.3,5.83,89,12.4,2.0
2020-03-26,74,92,35.6,21.57,25,12.44,12.0
2020-03-27,61,90,38.6,20.31,37,12.49,11.4
2020-03-28,77,96,38.4,3.95,86,12.53,0.46
2020-03-29,93,96,45.1,4.82,100,12.58,0.0
2020-03-30,88,97,42.6,13.5,78,12.62,8.96
2020-03-31,81,95,36.9,7.55,99,12.67,1.98
2020-04-01,60,82,30.2,19.39,80,12.71,11.26
2020-04-02,50,68,28.5,18.82,46,12.76,9.93
2020-04-03,77,88,39.7,5.35,99,12.8,0.07
2020-04-04,75,87,41.5,8.91,96,12.85,2.59
2020-04-05,83,97,45.0,14.34,68,12.89,10.05
2020-04-06,62,95,38.1,23.46,38,12.93,12.0
2020-04-07,51,80,34.9,20.72,74,12.98,11.0
2020-04-08,76,96,47.0,17.88,56,13.02,10.71
2020-04-09,75,93,41.1,10.22,50,13.07,5.62
2020-04-10,53,85,26.3,15.31,63,13.11,11.38
2020-04-11,44,63,22.9,21.88,25,13.16,10.97
2020-04-12,66,86,37.6,16.33,61,13.2,9.86
2020-04-13,85,93,54.1,3.82,77,13.24,1.1
2020-04-14,50,67,32.2,20.79,62,13.29,11.4
2020-04-15,50,83,26.3,20.21,70,13.33,8.73
2020-04-16,44,70,22.0,22.77,52,13.37,12.24
2020-04-17,59,91,26.3,18.87,58,13.42,8.7
2020-04-18,79,94,36.6,8.19,82,13.46,2.59
2020-04-19,55,74,31.8,24.12,38,13.5,10.75
2020-04-20,58,73,33.8,13.49,88,13.54,3.7
2020-04-21,72,87,38.6,14.2,45,13.58,9.48
2020-04-22,41,65,18.3,20.46,28,13.63,13.47
2020-04-23,56,74,27.0,15.28,83,13.67,5.03
2020-04-24,91,96,42.3,5.4,83,13.71,0.0
2020-04-25,73,97,39.8,20.54,53,13.75,11.77
