period,value,target,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
2022-10-12,120438,125333.0,119315.0,114403.0,104858.0,119801.0,121113.0,149092.0,150871.0,128455.0,123650.0,115718.85714285714,127664.4
2022-10-13,125333,118562.0,120438.0,119315.0,114403.0,121185.0,119435.0,144449.0,141132.0,130421.0,128455.0,115809.85714285714,126276.4
2022-10-14,118562,108069.0,125333.0,120438.0,119315.0,123565.0,116138.0,117836.0,131992.0,134765.0,130421.0,116402.42857142857,124835.3
2022-10-15,108069,106318.0,118562.0,125333.0,120438.0,106905.0,108767.0,106856.0,126203.0,138700.0,134765.0,115687.71428571429,123758.33333333333
2022-10-16,106318,119413.0,108069.0,118562.0,125333.0,104858.0,106977.0,110245.0,136914.0,127522.0,138700.0,115854.0,122656.23333333334
2022-10-17,119413,117200.0,106318.0,108069.0,118562.0,114403.0,119768.0,123806.0,159023.0,109050.0,127522.0,116062.57142857143,121800.43333333333
2022-10-18,117200,119012.0,119413.0,106318.0,108069.0,119315.0,122825.0,122666.0,153148.0,117306.0,109050.0,116778.28571428571,121574.1
2022-10-19,119012,119482.0,117200.0,119413.0,106318.0,120438.0,119801.0,121113.0,149092.0,118891.0,117306.0,116476.14285714286,120916.96666666666
2022-10-20,119482,118483.0,119012.0,117200.0,119413.0,125333.0,121185.0,119435.0,144449.0,122707.0,118891.0,116272.42857142857,119583.26666666666
2022-10-21,118483,108405.0,119482.0,119012.0,117200.0,118562.0,123565.0,116138.0,117836.0,126201.0,122707.0,115436.57142857143,118461.06666666667
2022-10-22,108405,108050.0,118483.0,119482.0,119012.0,108069.0,106905.0,108767.0,106856.0,124472.0,126201.0,115425.28571428571,117440.76666666666
2022-10-23,108050,120832.0,108405.0,118483.0,119482.0,106318.0,104858.0,106977.0,110245.0,108488.0,124472.0,115473.28571428571,116239.3
2022-10-24,120832,125770.0,108050.0,108405.0,118483.0,119413.0,114403.0,119768.0,123806.0,105809.0,108488.0,115720.71428571429,115913.1
2022-10-25,125770,127535.0,120832.0,108050.0,108405.0,117200.0,119315.0,122825.0,122666.0,124399.0,105809.0,115923.42857142857,116378.96666666666
2022-10-26,127535,120506.0,125770.0,120832.0,108050.0,119012.0,120438.0,119801.0,121113.0,122736.0,124399.0,117147.71428571429,116896.46666666666
2022-10-27,120506,118282.0,127535.0,125770.0,120832.0,119482.0,125333.0,121185.0,119435.0,119791.0,122736.0,118365.28571428571,117020.76666666666
2022-10-28,118282,109029.0,120506.0,127535.0,125770.0,118483.0,118562.0,123565.0,116138.0,118554.0,119791.0,118511.57142857143,116948.76666666666
2022-10-29,109029,107416.0,118282.0,120506.0,127535.0,108405.0,108069.0,106905.0,108767.0,117986.0,118554.0,118482.85714285714,116854.4
2022-10-30,107416,119039.0,109029.0,118282.0,120506.0,108050.0,106318.0,104858.0,106977.0,111022.0,117986.0,118572.0,116507.53333333334
2022-10-31,119039,122214.0,107416.0,109029.0,118282.0,120832.0,119413.0,114403.0,119768.0,107613.0,111022.0,118481.42857142857,116216.8
2022-11-01,122214,120546.0,119039.0,107416.0,109029.0,125770.0,117200.0,119315.0,122825.0,116568.0,107613.0,118225.28571428571,116559.2
2022-11-02,120546,120005.0,122214.0,119039.0,107416.0,127535.0,119012.0,120438.0,119801.0,118536.0,116568.0,117717.28571428571,117067.1
2022-11-03,120005,121075.0,120546.0,122214.0,119039.0,120506.0,119482.0,125333.0,121185.0,120557.0,118536.0,116718.85714285714,117093.03333333334
2022-11-04,121075,115378.0,120005.0,120546.0,122214.0,118282.0,118483.0,118562.0,123565.0,122026.0,120557.0,116647.28571428571,116999.03333333334
2022-11-05,115378,120723.0,121075.0,120005.0,120546.0,109029.0,108405.0,108069.0,106905.0,122425.0,122026.0,117046.28571428571,117041.5
2022-11-06,120723,129388.0,115378.0,121075.0,120005.0,107416.0,108050.0,106318.0,104858.0,111253.0,122425.0,117953.28571428571,116847.93333333333
2022-11-07,129388,118595.0,120723.0,115378.0,121075.0,119039.0,120832.0,119413.0,114403.0,115399.0,111253.0,119854.28571428571,116753.2
2022-11-08,118595,120670.0,129388.0,120723.0,115378.0,122214.0,125770.0,117200.0,119315.0,119783.0,115399.0,121332.71428571429,117502.63333333333
2022-11-09,120670,120580.0,118595.0,129388.0,120723.0,120546.0,127535.0,119012.0,120438.0,121457.0,119783.0,120815.71428571429,117960.53333333334
2022-11-10,120580,122084.0,120670.0,118595.0,129388.0,120005.0,120506.0,119482.0,125333.0,120398.0,121457.0,120833.42857142857,118169.43333333333
2022-11-11,122084,113611.0,120580.0,120670.0,118595.0,121075.0,118282.0,118483.0,118562.0,118862.0,120398.0,120915.57142857143,118211.6
2022-11-12,113611,108614.0,122084.0,120580.0,120670.0,115378.0,109029.0,108405.0,108069.0,122015.0,118862.0,121059.71428571429,118266.46666666666
2022-11-13,108614,122342.0,113611.0,122084.0,120580.0,120723.0,107416.0,108050.0,106318.0,111370.0,122015.0,120807.28571428571,117875.73333333334
2022-11-14,122342,126704.0,108614.0,113611.0,122084.0,129388.0,119039.0,120832.0,119413.0,111389.0,111370.0,119077.42857142857,117544.13333333333
2022-11-15,126704,125824.0,122342.0,108614.0,113611.0,118595.0,122214.0,125770.0,117200.0,125413.0,111389.0,118070.85714285714,118019.9
2022-11-16,125824,127120.0,126704.0,122342.0,108614.0,120670.0,120546.0,127535.0,119012.0,126053.0,125413.0,119229.28571428571,118699.43333333333
2022-11-17,127120,127603.0,125824.0,126704.0,122342.0,120580.0,120005.0,120506.0,119482.0,124707.0,126053.0,119965.57142857143,118913.13333333333
2022-11-18,127603,119887.0,127120.0,125824.0,126704.0,122084.0,121075.0,118282.0,118483.0,122628.0,124707.0,120899.85714285714,119243.8
2022-11-19,119887,121080.0,127603.0,127120.0,125824.0,113611.0,115378.0,109029.0,108405.0,123628.0,122628.0,121688.28571428571,119530.16666666667
2022-11-20,121080,133852.0,119887.0,127603.0,127120.0,108614.0,120723.0,107416.0,108050.0,115831.0,123628.0,122584.85714285714,119543.66666666667
2022-11-21,133852,128798.0,121080.0,119887.0,127603.0,122342.0,129388.0,119039.0,120832.0,112537.0,115831.0,124365.71428571429,119630.23333333334
2022-11-22,128798,124175.0,133852.0,121080.0,119887.0,126704.0,118595.0,122214.0,125770.0,124473.0,112537.0,126010.0,120478.46666666666
2022-11-23,124175,111890.0,128798.0,133852.0,121080.0,125824.0,120670.0,120546.0,127535.0,129289.0,124473.0,126309.14285714286,121170.06666666667
2022-11-24,111890,117118.0,124175.0,128798.0,133852.0,127120.0,120580.0,120005.0,120506.0,128530.0,129289.0,126073.57142857143,121281.5
2022-11-25,117118,112375.0,111890.0,124175.0,128798.0,127603.0,122084.0,121075.0,118282.0,112937.0,128530.0,123897.85714285714,120818.83333333333
2022-11-26,112375,113056.0,117118.0,111890.0,124175.0,119887.0,113611.0,115378.0,109029.0,119173.0,112937.0,122400.0,120471.6
2022-11-27,113056,123523.0,112375.0,117118.0,111890.0,121080.0,108614.0,120723.0,107416.0,119286.0,119173.0,121326.85714285714,120200.56666666667
2022-11-28,123523,128130.0,113056.0,112375.0,117118.0,133852.0,122342.0,129388.0,119039.0,119589.0,119286.0,120180.57142857143,120026.36666666667
2022-11-29,128130,128004.0,123523.0,113056.0,112375.0,128798.0,126704.0,118595.0,122214.0,130792.0,119589.0,118705.0,120509.5
2022-11-30,128004,129814.0,128130.0,123523.0,113056.0,124175.0,125824.0,120670.0,120546.0,133370.0,130792.0,118609.57142857143,121199.96666666666
2022-12-01,129814,130336.0,128004.0,128130.0,123523.0,111890.0,127120.0,120580.0,120005.0,129347.0,133370.0,119156.57142857143,121498.8
2022-12-02,130336,118313.0,129814.0,128004.0,128130.0,117118.0,127603.0,122084.0,121075.0,126233.0,129347.0,121717.14285714286,121752.13333333333
2022-12-03,118313,116521.0,130336.0,129814.0,128004.0,112375.0,119887.0,113611.0,115378.0,125159.0,126233.0,123605.42857142857,122078.46666666666
2022-12-04,116521,129350.0,118313.0,130336.0,129814.0,113056.0,121080.0,108614.0,120723.0,119139.0,125159.0,124453.71428571429,122022.06666666667
2022-12-05,129350,129080.0,116521.0,118313.0,130336.0,123523.0,133852.0,122342.0,129388.0,115555.0,119139.0,124948.71428571429,121870.26666666666
2022-12-06,129080,126511.0,129350.0,116521.0,118313.0,128130.0,128798.0,126704.0,118595.0,125874.0,115555.0,125781.14285714286,122336.0
2022-12-07,126511,125365.0,129080.0,129350.0,116521.0,128004.0,124175.0,125824.0,120670.0,128524.0,125874.0,125916.85714285714,122614.56666666667
2022-12-08,125365,128232.0,126511.0,129080.0,129350.0,129814.0,111890.0,127120.0,120580.0,131138.0,128524.0,125703.57142857143,122518.66666666667
2022-12-09,128232,123064.0,125365.0,126511.0,129080.0,130336.0,117118.0,127603.0,122084.0,132700.0,131138.0,125068.0,122744.33333333333
2022-12-10,123064,122660.0,128232.0,125365.0,126511.0,118313.0,112375.0,119887.0,113611.0,128072.0,132700.0,124767.42857142857,122996.4
2022-12-11,122660,135900.0,123064.0,128232.0,125365.0,116521.0,113056.0,121080.0,108614.0,116338.0,128072.0,125446.14285714286,123079.2
2022-12-12,135900,138164.0,122660.0,123064.0,128232.0,129350.0,123523.0,133852.0,122342.0,115082.0,116338.0,126323.14285714286,123098.4
2022-12-13,138164,137623.0,135900.0,122660.0,123064.0,129080.0,128130.0,128798.0,126704.0,125997.0,115082.0,127258.85714285714,123841.36666666667
2022-12-14,137623,137442.0,138164.0,135900.0,122660.0,126511.0,128004.0,124175.0,125824.0,126500.0,125997.0,128556.57142857143,124826.36666666667
2022-12-15,137442,133487.0,137623.0,138164.0,135900.0,125365.0,129814.0,111890.0,127120.0,126642.0,126500.0,130144.0,125335.73333333334
2022-12-16,133487,122638.0,137442.0,137623.0,138164.0,128232.0,130336.0,117118.0,127603.0,124172.0,126642.0,131869.2857142857,125693.66666666667
2022-12-17,122638,122612.0,133487.0,137442.0,137623.0,123064.0,118313.0,112375.0,119887.0,120573.0,124172.0,132620.0,125949.1
2022-12-18,122612,136653.0,122638.0,133487.0,137442.0,122660.0,116521.0,113056.0,121080.0,117721.0,120573.0,132559.14285714287,125799.7
2022-12-19,136653,136279.0,122612.0,122638.0,133487.0,135900.0,129350.0,123523.0,133852.0,118663.0,117721.0,132552.2857142857,125633.33333333333
2022-12-20,136279,136074.0,136653.0,122612.0,122638.0,138164.0,129080.0,128130.0,128798.0,133775.0,118663.0,132659.85714285713,126192.2
2022-12-21,136074,133835.0,136279.0,136653.0,122612.0,137623.0,126511.0,128004.0,124175.0,132331.0,133775.0,132390.57142857142,126698.83333333333
2022-12-22,133835,134353.0,136074.0,136279.0,136653.0,137442.0,125365.0,129814.0,111890.0,128868.0,132331.0,132169.2857142857,126772.9
2022-12-23,134353,145577.0,133835.0,136074.0,136279.0,133487.0,128232.0,130336.0,117118.0,132307.0,128868.0,131654.0,126940.8
2022-12-24,145577,137906.0,134353.0,133835.0,136074.0,122638.0,123064.0,118313.0,112375.0,124106.0,132307.0,131777.7142857143,127280.06666666667
2022-12-25,137906,140298.0,145577.0,134353.0,133835.0,122612.0,122660.0,116521.0,113056.0,115095.0,124106.0,135054.7142857143,128402.96666666666
2022-12-26,140298,141967.0,137906.0,145577.0,134353.0,136653.0,135900.0,129350.0,123523.0,113618.0,115095.0,137239.57142857142,129095.9
2022-12-27,141967,134018.0,140298.0,137906.0,145577.0,136279.0,138164.0,129080.0,128130.0,127916.0,113618.0,137760.2857142857,130026.66666666667
2022-12-28,134018,129523.0,141967.0,140298.0,137906.0,136074.0,137623.0,126511.0,128004.0,125714.0,127916.0,138572.85714285713,130990.36666666667
2022-12-29,129523,124166.0,134018.0,141967.0,140298.0,133835.0,137442.0,125365.0,129814.0,125574.0,125714.0,138279.14285714287,131340.2
2022-12-30,124166,117173.0,129523.0,134018.0,141967.0,134353.0,133487.0,128232.0,130336.0,123116.0,125574.0,137663.14285714287,131386.63333333333
2022-12-31,117173,110714.0,124166.0,129523.0,134018.0,145577.0,122638.0,123064.0,118313.0,117546.0,123116.0,136207.85714285713,131258.7
2023-01-01,110714,115759.0,117173.0,124166.0,129523.0,137906.0,122612.0,122660.0,116521.0,111503.0,117546.0,132150.14285714287,130837.33333333333
2023-01-02,115759,125253.0,110714.0,117173.0,124166.0,140298.0,136653.0,135900.0,129350.0,112459.0,111503.0,128265.57142857143,130183.26666666666
2023-01-03,125253,122698.0,115759.0,110714.0,117173.0,141967.0,136279.0,138164.0,129080.0,134716.0,112459.0,124760.0,130098.13333333333
2023-01-04,122698,124238.0,125253.0,115759.0,110714.0,134018.0,136074.0,137623.0,126511.0,139254.0,134716.0,122372.28571428571,130389.2
2023-01-05,124238,126034.0,122698.0,125253.0,115759.0,129523.0,133835.0,137442.0,125365.0,134358.0,139254.0,120755.14285714286,130167.46666666666
2023-01-06,126034,119605.0,124238.0,122698.0,125253.0,124166.0,134353.0,133487.0,128232.0,132221.0,134358.0,120000.14285714286,130006.06666666667
2023-01-07,119605,119410.0,126034.0,124238.0,122698.0,117173.0,145577.0,122638.0,123064.0,137445.0,132221.0,120267.0,129990.16666666667
2023-01-08,119410,129903.0,119605.0,126034.0,124238.0,110714.0,137906.0,122612.0,122660.0,133150.0,137445.0,120614.42857142857,129798.16666666667
2023-01-09,129903,132382.0,119410.0,119605.0,126034.0,115759.0,140298.0,136653.0,135900.0,127534.0,133150.0,121856.71428571429,129504.1
2023-01-10,132382,133149.0,129903.0,119410.0,119605.0,125253.0,141967.0,136279.0,138164.0,138829.0,127534.0,123877.28571428571,129732.06666666667
2023-01-11,133149,130978.0,132382.0,129903.0,119410.0,122698.0,134018.0,136074.0,137623.0,148481.0,138829.0,124895.71428571429,130056.13333333333
2023-01-12,130978,125833.0,133149.0,132382.0,129903.0,124238.0,129523.0,133835.0,137442.0,142547.0,148481.0,126388.71428571429,129964.43333333333
2023-01-13,125833,124317.0,130978.0,133149.0,132382.0,126034.0,124166.0,134353.0,133487.0,133542.0,142547.0,127351.57142857143,129724.9
2023-01-14,124317,123983.0,125833.0,130978.0,133149.0,119605.0,117173.0,145577.0,122638.0,133409.0,133542.0,127322.85714285714,129331.9
2023-01-15,123983,129779.0,124317.0,125833.0,130978.0,119410.0,110714.0,137906.0,122612.0,140347.0,133409.0,127996.0,128894.4
2023-01-16,129779,132506.0,123983.0,124317.0,125833.0,129903.0,115759.0,140298.0,136653.0,139718.0,140347.0,128649.28571428571,128577.6
2023-01-17,132506,127929.0,129779.0,123983.0,124317.0,132382.0,125253.0,141967.0,136279.0,135330.0,139718.0,128631.57142857143,128815.63333333333
2023-01-18,127929,129925.0,132506.0,129779.0,123983.0,133149.0,122698.0,134018.0,136074.0,139668.0,135330.0,128649.28571428571,129145.43333333333
2023-01-19,129925,128047.0,127929.0,132506.0,129779.0,130978.0,124238.0,129523.0,133835.0,135598.0,139668.0,127903.57142857143,128854.63333333333
2023-01-20,128047,121740.0,129925.0,127929.0,132506.0,125833.0,126034.0,124166.0,134353.0,137146.0,135598.0,127753.14285714286,128642.83333333333
2023-01-21,121740,120381.0,128047.0,129925.0,127929.0,124317.0,119605.0,117173.0,145577.0,149322.0,137146.0,128069.42857142857,128375.26666666666
2023-01-22,120381,134041.0,121740.0,128047.0,129925.0,123983.0,119410.0,110714.0,137906.0,139874.0,149322.0,127701.28571428571,127972.1
2023-01-23,134041,132393.0,120381.0,121740.0,128047.0,129779.0,129903.0,115759.0,140298.0,132244.0,139874.0,127186.71428571429,127506.36666666667
2023-01-24,132393,133865.0,134041.0,120381.0,121740.0,132506.0,132382.0,125253.0,141967.0,140301.0,132244.0,127795.57142857143,127121.83333333333
2023-01-25,133865,130359.0,132393.0,134041.0,120381.0,127929.0,133149.0,122698.0,134018.0,137320.0,140301.0,127779.42857142857,126938.06666666667
2023-01-26,130359,130038.0,133865.0,132393.0,134041.0,129925.0,130978.0,124238.0,129523.0,144575.0,137320.0,128627.42857142857,126723.63333333333
2023-01-27,130038,118723.0,130359.0,133865.0,132393.0,128047.0,125833.0,126034.0,124166.0,145739.0,144575.0,128689.42857142857,126336.7
2023-01-28,118723,115804.0,130038.0,130359.0,133865.0,121740.0,124317.0,119605.0,117173.0,142816.0,145739.0,128973.85714285714,126204.03333333334
2023-01-29,115804,125165.0,118723.0,130038.0,130359.0,120381.0,123983.0,119410.0,110714.0,142200.0,142816.0,128542.85714285714,125844.03333333334
2023-01-30,125165,130743.0,115804.0,118723.0,130038.0,134041.0,129779.0,129903.0,115759.0,142253.0,142200.0,127889.0,125565.3
2023-01-31,130743,135393.0,125165.0,115804.0,118723.0,132393.0,132506.0,132382.0,125253.0,147344.0,142253.0,126621.0,125831.7
2023-02-01,135393,135473.0,130743.0,125165.0,115804.0,133865.0,127929.0,133149.0,122698.0,142802.0,147344.0,126385.28571428571,126499.33333333333
2023-02-02,135473,145270.0,135393.0,130743.0,125165.0,130359.0,129925.0,130978.0,124238.0,137071.0,142802.0,126603.57142857143,127153.8
2023-02-03,145270,147495.0,135473.0,135393.0,130743.0,130038.0,128047.0,125833.0,126034.0,133348.0,137071.0,127334.14285714286,127494.46666666666
2023-02-04,147495,129341.0,145270.0,135473.0,135393.0,118723.0,121740.0,124317.0,119605.0,135853.0,133348.0,129510.14285714286,128246.86666666667
2023-02-05,129341,131645.0,147495.0,145270.0,135473.0,115804.0,120381.0,123983.0,119410.0,135098.0,135853.0,133620.42857142858,129022.1
2023-02-06,131645,134177.0,129341.0,147495.0,145270.0,125165.0,134041.0,129779.0,129903.0,134794.0,135098.0,135554.2857142857,129132.33333333333
2023-02-07,134177,128501.0,131645.0,129341.0,147495.0,130743.0,132393.0,132506.0,132382.0,140534.0,134794.0,136480.0,129533.66666666667
2023-02-08,128501,128685.0,134177.0,131645.0,129341.0,135393.0,133865.0,127929.0,133149.0,134807.0,140534.0,136970.57142857142,130025.9
2023-02-09,128685,122360.0,128501.0,134177.0,131645.0,135473.0,130359.0,129925.0,130978.0,134151.0,134807.0,135986.0,129979.16666666667
2023-02-10,122360,116598.0,128685.0,128501.0,134177.0,145270.0,130038.0,128047.0,125833.0,129433.0,134151.0,135016.2857142857,129855.93333333333
2023-02-11,116598,116261.0,122360.0,128685.0,128501.0,147495.0,118723.0,121740.0,124317.0,126087.0,129433.0,131743.42857142858,129496.3
2023-02-12,116261,124713.0,116598.0,122360.0,128685.0,129341.0,115804.0,120381.0,123983.0,114792.0,126087.0,127329.57142857143,129016.96666666666
2023-02-13,124713,124168.0,116261.0,116598.0,122360.0,131645.0,125165.0,134041.0,129779.0,123675.0,114792.0,125461.0,128697.9
2023-02-14,124168,122571.0,124713.0,116261.0,116598.0,134177.0,130743.0,132393.0,132506.0,145185.0,123675.0,124470.71428571429,128711.1
2023-02-15,122571,120734.0,124168.0,124713.0,116261.0,128501.0,135393.0,133865.0,127929.0,146849.0,145185.0,123040.85714285714,128717.26666666666
2023-02-16,120734,123029.0,122571.0,124168.0,124713.0,128685.0,135473.0,130359.0,129925.0,137341.0,146849.0,122193.71428571429,128477.0
2023-02-17,123029,118794.0,120734.0,122571.0,124168.0,122360.0,145270.0,130038.0,128047.0,125473.0,137341.0,121057.85714285714,128084.6
2023-02-18,118794,114515.0,123029.0,120734.0,122571.0,116598.0,147495.0,118723.0,121740.0,126067.0,125473.0,121153.42857142857,127921.26666666666
2023-02-19,114515,115965.0,118794.0,123029.0,120734.0,116261.0,129341.0,115804.0,120381.0,125608.0,126067.0,121467.14285714286,127550.23333333334
2023-02-20,115965,125622.0,114515.0,118794.0,123029.0,124713.0,131645.0,125165.0,134041.0,126100.0,125608.0,121217.71428571429,127099.16666666667
2023-02-21,125622,127740.0,115965.0,114515.0,118794.0,124168.0,134177.0,130743.0,132393.0,123351.0,126100.0,119968.0,126906.66666666667
2023-02-22,127740,129068.0,125622.0,115965.0,114515.0,122571.0,128501.0,135393.0,133865.0,126094.0,123351.0,120175.71428571429,127081.36666666667
2023-02-23,129068,127964.0,127740.0,125622.0,115965.0,120734.0,128685.0,135473.0,130359.0,122394.0,126094.0,120914.14285714286,126871.33333333333
2023-02-24,127964,128870.0,129068.0,127740.0,125622.0,123029.0,122360.0,145270.0,130038.0,132698.0,122394.0,122104.71428571429,126760.5
2023-02-25,128870,121861.0,127964.0,129068.0,127740.0,118794.0,116598.0,147495.0,118723.0,135833.0,132698.0,122809.71428571429,126563.8
2023-02-26,121861,131002.0,128870.0,127964.0,129068.0,114515.0,116261.0,129341.0,115804.0,127373.0,135833.0,124249.14285714286,126514.16666666667
2023-02-27,131002,136314.0,121861.0,128870.0,127964.0,115965.0,124713.0,131645.0,125165.0,121680.0,127373.0,125298.57142857143,126241.6
2023-02-28,136314,132040.0,131002.0,121861.0,128870.0,125622.0,124168.0,134177.0,130743.0,135424.0,121680.0,127446.71428571429,126650.9
2023-03-01,132040,128799.0,136314.0,131002.0,121861.0,127740.0,122571.0,128501.0,135393.0,133820.0,135424.0,128974.14285714286,127334.56666666667
2023-03-02,128799,128658.0,132040.0,136314.0,131002.0,129068.0,120734.0,128685.0,135473.0,126844.0,133820.0,129588.42857142857,127563.73333333334
2023-03-03,128658,119799.0,128799.0,132040.0,136314.0,127964.0,123029.0,122360.0,145270.0,128567.0,126844.0,129550.0,127498.93333333333
2023-03-04,119799,115276.0,128658.0,128799.0,132040.0,128870.0,118794.0,116598.0,147495.0,134410.0,128567.0,129649.14285714286,127274.43333333333
2023-03-05,115276,125030.0,119799.0,128658.0,128799.0,121861.0,114515.0,116261.0,129341.0,120758.0,134410.0,128353.28571428571,126751.96666666666
2023-03-06,125030,128147.0,115276.0,119799.0,128658.0,131002.0,115965.0,124713.0,131645.0,113970.0,120758.0,127412.57142857143,125752.16666666667
2023-03-07,128147,130246.0,125030.0,115276.0,119799.0,136314.0,125622.0,124168.0,134177.0,121327.0,113970.0,126559.42857142857,125003.33333333333
2023-03-08,130246,127820.0,128147.0,125030.0,115276.0,132040.0,127740.0,122571.0,128501.0,122942.0,121327.0,125392.71428571429,124963.53333333334
2023-03-09,127820,127940.0,130246.0,128147.0,125030.0,128799.0,129068.0,120734.0,128685.0,130529.0,122942.0,125136.42857142857,124916.9
2023-03-10,127940,119894.0,127820.0,130246.0,128147.0,128658.0,127964.0,123029.0,122360.0,127333.0,130529.0,124996.57142857143,124705.0
2023-03-11,119894,112114.0,127940.0,127820.0,130246.0,119799.0,128870.0,118794.0,116598.0,123577.0,127333.0,124894.0,124686.3
2023-03-12,112114,129401.0,119894.0,127940.0,127820.0,115276.0,121861.0,114515.0,116261.0,122876.0,123577.0,124907.57142857143,124393.26666666666
2023-03-13,129401,134348.0,112114.0,119894.0,127940.0,125030.0,131002.0,115965.0,124713.0,121006.0,122876.0,124455.85714285714,124051.73333333334
2023-03-14,134348,132305.0,129401.0,112114.0,119894.0,128147.0,136314.0,125622.0,124168.0,128418.0,121006.0,125080.28571428571,124478.5
2023-03-15,132305,127824.0,134348.0,129401.0,112114.0,130246.0,132040.0,127740.0,122571.0,121734.0,128418.0,125966.14285714286,125081.4
2023-03-16,127824,121723.0,132305.0,134348.0,129401.0,127820.0,128799.0,129068.0,120734.0,119402.0,121734.0,126260.28571428571,125334.46666666666
2023-03-17,121723,111745.0,127824.0,132305.0,134348.0,127940.0,128658.0,127964.0,123029.0,122410.0,119402.0,126260.85714285714,125456.33333333333
2023-03-18,111745,115955.0,121723.0,127824.0,132305.0,119894.0,119799.0,128870.0,118794.0,119331.0,122410.0,125372.71428571429,125428.06666666667
2023-03-19,115955,126654.0,111745.0,121723.0,127824.0,112114.0,115276.0,121861.0,114515.0,110001.0,119331.0,124208.57142857143,125128.43333333333
2023-03-20,126654,122805.0,115955.0,111745.0,121723.0,129401.0,125030.0,131002.0,115965.0,107618.0,110001.0,124757.28571428571,124892.63333333333
2023-03-21,122805,120961.0,126654.0,115955.0,111745.0,134348.0,128147.0,136314.0,125622.0,118396.0,107618.0,124364.85714285714,125154.63333333333
2023-03-22,120961,121618.0,122805.0,126654.0,115955.0,132305.0,130246.0,132040.0,127740.0,118589.0,118396.0,122715.85714285714,125430.96666666666
2023-03-23,121618,120547.0,120961.0,122805.0,126654.0,127824.0,127820.0,128799.0,129068.0,122808.0,118589.0,121095.28571428571,125597.5
2023-03-24,120547,115772.0,121618.0,120961.0,122805.0,121723.0,127940.0,128658.0,127964.0,126310.0,122808.0,120208.71428571429,125464.03333333334
2023-03-25,115772,108253.0,120547.0,121618.0,120961.0,111745.0,119894.0,119799.0,128870.0,121464.0,126310.0,120040.71428571429,125224.26666666666
2023-03-26,108253,119452.0,115772.0,120547.0,121618.0,115955.0,112114.0,115276.0,121861.0,111324.0,121464.0,120616.0,124781.06666666667
2023-03-27,119452,121920.0,108253.0,115772.0,120547.0,126654.0,129401.0,125030.0,131002.0,113300.0,111324.0,119515.71428571429,124124.03333333334
2023-03-28,121920,120932.0,119452.0,108253.0,115772.0,122805.0,134348.0,128147.0,136314.0,135881.0,113300.0,118486.85714285714,123810.1
2023-03-29,120932,124644.0,121920.0,119452.0,108253.0,120961.0,132305.0,130246.0,132040.0,137056.0,135881.0,118360.42857142857,123812.06666666667
2023-03-30,124644,123140.0,120932.0,121920.0,119452.0,121618.0,127824.0,127820.0,128799.0,131818.0,137056.0,118356.28571428571,123476.4
2023-03-31,123140,111631.0,124644.0,120932.0,121920.0,120547.0,121723.0,127940.0,128658.0,124378.0,131818.0,118788.57142857143,123087.4
2023-04-01,111631,108953.0,123140.0,124644.0,120932.0,115772.0,111745.0,119894.0,119799.0,120710.0,124378.0,119159.0,122790.73333333334
2023-04-02,108953,120873.0,111631.0,123140.0,124644.0,108253.0,115955.0,112114.0,115276.0,111925.0,120710.0,118567.42857142857,122218.46666666666
2023-04-03,120873,119870.0,108953.0,111631.0,123140.0,119452.0,126654.0,129401.0,125030.0,112753.0,111925.0,118667.42857142857,121561.63333333333
2023-04-04,119870,121088.0,120873.0,108953.0,111631.0,121920.0,122805.0,134348.0,128147.0,122503.0,112753.0,118870.42857142857,121597.43333333333
2023-04-05,121088,119719.0,119870.0,120873.0,108953.0,120932.0,120961.0,132305.0,130246.0,122367.0,122503.0,118577.57142857143,121750.56666666667
2023-04-06,119719,115204.0,121088.0,119870.0,120873.0,124644.0,121618.0,127824.0,127820.0,124394.0,122367.0,118599.85714285714,121619.16666666667
2023-04-07,115204,108997.0,119719.0,121088.0,119870.0,123140.0,120547.0,121723.0,127940.0,125764.0,124394.0,117896.28571428571,121338.23333333334
2023-04-08,108997,105897.0,115204.0,119719.0,121088.0,111631.0,115772.0,111745.0,119894.0,119287.0,125764.0,116762.57142857143,120836.83333333333
2023-04-09,105897,116583.0,108997.0,115204.0,119719.0,108953.0,108253.0,115955.0,112114.0,109426.0,119287.0,116386.28571428571,120209.4
2023-04-10,116583,117194.0,105897.0,108997.0,115204.0,120873.0,119452.0,126654.0,129401.0,109935.0,109426.0,115949.71428571429,119474.63333333333
2023-04-11,117194,122341.0,116583.0,105897.0,108997.0,119870.0,121920.0,122805.0,134348.0,120604.0,109935.0,115336.85714285714,119364.26666666666
2023-04-12,122341,133743.0,117194.0,116583.0,105897.0,121088.0,120932.0,120961.0,132305.0,120024.0,120604.0,114954.57142857143,119533.6
2023-04-13,133743,140767.0,122341.0,117194.0,116583.0,119719.0,124644.0,121618.0,127824.0,119341.0,120024.0,115133.57142857143,119298.26666666666
2023-04-14,140767,122941.0,133743.0,122341.0,117194.0,115204.0,123140.0,120547.0,121723.0,124219.0,119341.0,117137.0,119278.1
2023-04-15,122941,113609.0,140767.0,133743.0,122341.0,108997.0,111631.0,115772.0,111745.0,114675.0,124219.0,120788.85714285714,119560.16666666667
