lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,rh_max_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,sunshine_hours_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,doy_sin_1,doy_cos_1,doy_sin_2,doy_cos_2
165915,163790.0,151378.0,138975.0,190278.0,177772.0,157429.0,222979.0,138924.0,128107.0,161129.0,170154.0,65.0,72.0,68.5,62.8,82.0,93.0,0.0,0.0,0.0,7.74,100.0,1.59,0.0,3.5,73.2,8.2,0.0,0.0,0.0,12.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788
147130,165915.0,163790.0,151378.0,173537.0,176396.0,153379.0,197816.0,149054.0,138924.0,157648.57142857142,169327.2,65.0,78.0,71.5,60.9,76.0,93.0,0.0,0.0,0.0,13.02,54.0,7.92,0.0,6.5,70.2,5.2,0.0,0.0,0.0,12.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328
145739,147130.0,165915.0,163790.0,162975.0,179804.0,155905.0,189338.0,163652.0,149054.0,153876.14285714287,167099.56666666668,62.0,80.0,71.0,58.0,72.0,94.0,0.0,0.0,0.0,22.1,0.0,12.05,0.0,6.0,70.3,5.3,0.0,0.0,0.0,12.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.7284384949335702
145064,145739.0,147130.0,165915.0,146970.0,183405.0,164738.0,167983.0,156434.0,163652.0,151413.85714285713,164524.9,64.0,86.0,75.0,59.5,72.0,94.0,0.0,0.0,0.0,21.45,48.0,12.06,0.0,10.0,72.5,7.5,0.0,1.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981
138750,145064.0,145739.0,147130.0,138975.0,168017.0,163800.0,140266.0,139917.0,156434.0,151141.57142857142,162766.5,67.0,76.0,71.5,63.4,81.0,96.0,0.32,0.0,0.0,6.3,100.0,0.6,0.0,6.5,72.5,7.5,0.0,1.0,0.0,12.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084
138190,138750.0,145064.0,145739.0,151378.0,159404.0,158274.0,138641.0,127733.0,139917.0,151109.42857142858,161080.23333333334,68.0,81.0,74.5,68.3,84.0,98.0,0.81,0.0,0.0,14.15,93.0,10.0,0.0,9.5,73.7,8.7,0.0,0.0,0.0,12.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202
162078,138190.0,138750.0,145064.0,163790.0,185384.0,173383.0,157926.0,138482.0,127733.0,149225.42857142858,160087.13333333333,68.0,82.0,75.0,67.2,83.0,97.0,0.41,0.0,0.0,12.47,70.0,8.82,0.0,10.0,73.7,8.7,0.0,0.0,0.0,12.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
168566,162078.0,138190.0,138750.0,165915.0,190278.0,177772.0,157429.0,170347.0,138482.0,148980.85714285713,160814.2,62.0,80.0,71.0,57.7,68.0,84.0,0.0,0.0,0.0,20.13,7.0,12.0,0.0,6.0,73.5,8.5,0.0,0.0,0.0,12.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589
150871,168566.0,162078.0,138190.0,147130.0,173537.0,176396.0,153379.0,162684.0,170347.0,149359.57142857142,161811.7,62.0,74.0,68.0,52.4,62.0,81.0,0.0,0.0,0.0,21.45,4.0,12.0,0.0,3.0,71.3,6.3,0.0,0.0,0.0,12.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011
141132,150871.0,168566.0,162078.0,145739.0,162975.0,179804.0,155905.0,176961.0,162684.0,149894.0,161576.53333333333,57.0,75.0,66.0,49.4,62.0,90.0,0.0,0.0,0.0,21.1,33.0,11.98,0.0,1.0,68.3,3.3,0.0,0.0,0.0,12.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752
131992,141132.0,150871.0,168566.0,145064.0,146970.0,183405.0,164738.0,160157.0,176961.0,149235.85714285713,161033.3,64.0,76.0,70.0,57.8,73.0,86.0,0.0,0.0,0.0,18.5,54.0,11.95,0.0,5.0,68.0,3.0,0.0,1.0,0.0,12.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.97139528468375,-0.23746831555846842,0.461351203990578,-0.8872175982116474
126203,131992.0,141132.0,150871.0,138750.0,138975.0,168017.0,163800.0,156474.0,160157.0,147368.42857142858,160320.4,67.0,83.0,75.0,61.1,70.0,93.0,0.0,0.0,0.0,19.8,42.0,11.93,0.0,10.0,70.3,5.3,0.0,1.0,0.0,12.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9753363880767837,-0.2207236509605022,0.43055961698187384,-0.9025621398133328
136914,126203.0,131992.0,141132.0,138190.0,151378.0,159404.0,158274.0,149956.0,156474.0,145576.0,159330.33333333334,68.0,85.0,76.5,62.8,71.0,90.0,0.14,0.0,0.0,17.26,51.0,9.75,0.0,11.5,73.8,8.8,0.0,0.0,0.0,12.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765
159023,136914.0,126203.0,131992.0,162078.0,163790.0,185384.0,173383.0,134734.0,149956.0,145393.7142857143,158402.86666666667,67.0,79.0,73.0,60.3,72.0,93.0,0.0,0.0,0.0,16.74,19.0,11.87,0.0,8.0,74.8,9.8,0.0,0.0,0.0,12.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
153148,159023.0,136914.0,126203.0,168566.0,165915.0,190278.0,177772.0,143830.0,134734.0,144957.2857142857,158243.63333333333,62.0,80.0,71.0,59.7,74.0,90.0,0.0,0.0,0.0,18.78,38.0,11.76,0.0,6.0,73.5,8.5,0.0,0.0,0.0,12.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922
149092,153148.0,159023.0,136914.0,150871.0,147130.0,173537.0,176396.0,144080.0,143830.0,142754.7142857143,158072.76666666666,57.0,75.0,66.0,58.0,72.0,84.0,0.47,0.0,0.0,6.37,56.0,3.84,0.0,1.0,70.0,5.0,0.0,0.0,0.0,12.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853
144449,149092.0,153148.0,159023.0,141132.0,145739.0,162975.0,179804.0,161347.0,144080.0,142500.57142857142,157263.06666666668,51.0,63.0,57.0,39.0,54.0,66.0,0.0,0.0,0.0,20.07,4.0,11.79,0.0,0.0,64.7,2.3,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501
117836,144449.0,149092.0,153148.0,131992.0,145064.0,146970.0,183405.0,163865.0,161347.0,142974.42857142858,156152.3,49.0,69.0,59.0,42.2,57.0,68.0,0.0,0.0,0.0,17.61,38.0,11.76,0.0,0.0,60.7,0.3,0.0,1.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585
106856,117836.0,144449.0,149092.0,126203.0,138750.0,138975.0,168017.0,136329.0,163865.0,140952.14285714287,154200.3,59.0,72.0,65.5,52.8,70.0,86.0,1.11,0.0,0.0,9.51,75.0,3.57,0.0,0.5,60.5,0.2,0.0,1.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.994788305609327,-0.10196189005174576,0.20286099168260133,-0.9792075459541514
110245,106856.0,117836.0,144449.0,136914.0,138190.0,151378.0,159404.0,122402.0,136329.0,138188.2857142857,151768.7,58.0,74.0,66.0,51.4,65.0,91.0,0.0,0.0,0.0,17.58,12.0,11.7,0.0,1.0,63.5,0.5,0.0,0.0,0.0,11.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277
123806,110245.0,106856.0,117836.0,159023.0,162078.0,163790.0,185384.0,117189.0,122402.0,134378.42857142858,149330.03333333333,59.0,70.0,64.5,45.8,56.0,69.0,0.0,0.0,0.0,16.79,56.0,10.22,0.0,0.0,65.3,0.5,0.0,0.0,0.0,11.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
122666,123806.0,110245.0,106856.0,153148.0,168566.0,165915.0,190278.0,133727.0,117189.0,129347.42857142857,147856.33333333334,53.0,69.0,61.0,45.7,59.0,79.0,0.0,0.0,0.0,14.98,38.0,10.35,0.0,0.0,63.8,0.3,0.0,0.0,0.0,11.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357
121113,122666.0,123806.0,110245.0,149092.0,150871.0,147130.0,173537.0,136749.0,133727.0,124992.85714285714,146631.73333333334,53.0,66.0,59.5,46.0,63.0,80.0,0.0,0.0,0.0,18.13,48.0,10.74,0.0,0.0,61.7,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925
119435,121113.0,122666.0,123806.0,144449.0,141132.0,145739.0,162975.0,123112.0,136749.0,120995.85714285714,144489.36666666667,52.0,62.0,57.0,46.2,68.0,78.0,0.0,0.0,0.0,10.63,100.0,4.4,0.0,0.0,59.2,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922
116138,119435.0,121113.0,122666.0,117836.0,131992.0,145064.0,146970.0,120583.0,123112.0,117422.42857142857,142127.93333333332,51.0,61.0,56.0,52.6,82.0,90.0,0.59,0.0,0.0,6.42,100.0,2.04,0.0,0.0,57.5,0.0,0.0,1.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382
108767,116138.0,119435.0,121113.0,106856.0,126203.0,138750.0,138975.0,118461.0,120583.0,117179.85714285714,140214.63333333333,50.0,60.0,55.0,43.9,65.0,84.0,0.0,0.0,0.0,2.49,100.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156
106977,108767.0,116138.0,119435.0,110245.0,136914.0,138190.0,151378.0,113157.0,118461.0,117452.85714285714,138407.7,47.0,53.0,50.0,40.1,67.0,87.0,0.47,0.0,0.0,3.39,100.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,11.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828
119768,106977.0,108767.0,116138.0,123806.0,159023.0,162078.0,163790.0,120008.0,113157.0,116986.0,137074.6,46.0,55.0,50.5,48.0,88.0,93.0,1.85,0.0,0.0,3.28,100.0,0.0,0.0,0.0,51.8,0.0,0.0,0.0,0.0,11.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
122825,119768.0,106977.0,108767.0,122666.0,153148.0,168566.0,165915.0,138989.0,120008.0,116409.14285714286,136434.36666666667,54.0,59.0,56.5,54.2,90.0,96.0,0.37,0.0,0.0,5.08,88.0,0.32,0.0,0.0,52.3,0.0,0.0,0.0,0.0,11.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,-0.9902481076109372
119801,122825.0,119768.0,106977.0,121113.0,149092.0,150871.0,147130.0,126645.0,138989.0,116431.85714285714,135482.6,53.0,74.0,63.5,53.1,78.0,95.0,0.0,0.0,0.0,17.16,32.0,11.09,0.0,0.0,56.8,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,-0.9848699224660111
121185,119801.0,122825.0,119768.0,119435.0,144449.0,141132.0,145739.0,127627.0,126645.0,116244.42857142857,134016.3,58.0,76.0,67.0,53.5,73.0,92.0,0.0,0.0,0.0,16.0,40.0,10.94,0.0,2.0,62.3,0.7,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669
123565,121185.0,119801.0,122825.0,116138.0,117836.0,131992.0,145064.0,132754.0,127627.0,116494.42857142857,132525.3,47.0,58.0,52.5,39.4,61.0,85.0,0.03,0.0,0.0,13.75,41.0,10.19,0.0,0.0,61.0,0.7,0.0,1.0,0.0,11.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825
106905,123565.0,121185.0,119801.0,108767.0,106856.0,126203.0,138750.0,134616.0,132754.0,117555.42857142857,131739.8,44.0,61.0,52.5,39.0,64.0,87.0,0.0,0.0,0.0,16.6,6.0,10.91,0.0,0.0,57.3,0.7,0.0,1.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337
104858,106905.0,123565.0,121185.0,106977.0,110245.0,136914.0,138190.0,116687.0,134616.0,117289.42857142857,130445.33333333331,52.0,67.0,59.5,42.1,62.0,82.0,0.0,0.0,0.0,15.15,34.0,10.24,0.0,0.0,54.8,0.0,0.0,0.0,1.0,11.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088268
114403,104858.0,106905.0,123565.0,119768.0,123806.0,159023.0,162078.0,113337.0,116687.0,116986.71428571428,129105.13333333332,51.0,70.0,60.5,47.9,75.0,92.0,0.0,0.0,0.0,16.19,0.0,10.87,0.0,0.0,57.5,0.0,0.0,0.0,0.0,11.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
119315,114403.0,104858.0,106905.0,122825.0,122666.0,153148.0,168566.0,123650.0,113337.0,116220.28571428572,128293.56666666668,57.0,70.0,63.5,48.6,72.0,85.0,0.0,0.0,0.0,16.08,59.0,10.86,0.0,0.0,61.2,0.0,0.0,0.0,0.0,11.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.981947190186646,0.18915526872004093,-0.37148096925728835,-0.9284405686308982
120438,119315.0,114403.0,104858.0,119801.0,121113.0,149092.0,150871.0,128455.0,123650.0,115718.85714285714,127664.4,54.0,69.0,61.5,59.5,88.0,96.0,0.8,0.0,0.0,6.02,100.0,2.57,0.0,0.0,61.8,0.0,0.0,0.0,0.0,11.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907
125333,120438.0,119315.0,114403.0,121185.0,119435.0,144449.0,141132.0,130421.0,128455.0,115809.85714285714,126276.4,52.0,67.0,59.5,48.5,74.0,92.0,0.19,0.0,0.0,12.43,36.0,9.24,0.0,0.0,61.5,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184
118562,125333.0,120438.0,119315.0,123565.0,116138.0,117836.0,131992.0,134765.0,130421.0,116402.42857142857,124835.3,50.0,68.0,59.0,47.2,73.0,90.0,0.0,0.0,0.0,15.72,5.0,10.8,0.0,0.0,60.0,0.0,0.0,1.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835
108069,118562.0,125333.0,120438.0,106905.0,108767.0,106856.0,126203.0,138700.0,134765.0,115687.71428571428,123758.33333333331,52.0,64.0,58.0,46.6,74.0,92.0,0.0,0.0,0.0,13.12,45.0,10.51,0.0,0.0,58.8,0.0,0.0,1.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596848
106318,108069.0,118562.0,125333.0,104858.0,106977.0,110245.0,136914.0,127522.0,138700.0,115854.0,122656.23333333334,53.0,66.0,59.5,51.4,79.0,93.0,0.14,0.0,0.0,9.74,97.0,8.33,0.0,0.0,58.8,0.0,0.0,0.0,0.0,11.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478
119413,106318.0,108069.0,118562.0,114403.0,119768.0,123806.0,159023.0,109050.0,127522.0,116062.57142857143,121800.43333333332,46.0,56.0,51.0,37.1,60.0,93.0,0.0,0.0,0.0,14.92,44.0,10.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,11.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
117200,119413.0,106318.0,108069.0,119315.0,122825.0,122666.0,153148.0,117306.0,109050.0,116778.28571428572,121574.1,42.0,54.0,48.0,33.0,60.0,81.0,0.0,0.0,0.0,12.45,21.0,10.13,2.0,0.0,52.8,0.0,0.7,0.0,0.0,10.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421
119012,117200.0,119413.0,106318.0,120438.0,119801.0,121113.0,149092.0,118891.0,117306.0,116476.14285714286,120916.96666666666,44.0,58.0,51.0,34.8,59.0,80.0,0.0,0.0,0.0,15.27,2.0,10.71,0.0,0.0,50.0,0.0,0.7,0.0,0.0,10.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648
119482,119012.0,117200.0,119413.0,125333.0,121185.0,119435.0,144449.0,122707.0,118891.0,116272.42857142857,119583.26666666666,46.0,62.0,54.0,38.6,65.0,83.0,0.0,0.0,0.0,15.01,0.0,10.69,0.0,0.0,51.0,0.0,0.7,0.0,0.0,10.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9410336347451197,0.3383130181923076,-0.636727858382198,-0.7710886034432227
118483,119482.0,119012.0,117200.0,118562.0,123565.0,116138.0,117836.0,126201.0,122707.0,115436.57142857143,118461.06666666668,49.0,66.0,57.5,43.7,73.0,90.0,0.0,0.0,0.0,14.45,36.0,10.13,0.0,0.0,54.2,0.0,0.0,1.0,0.0,10.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568
108405,118483.0,119482.0,119012.0,108069.0,106905.0,108767.0,106856.0,124472.0,126201.0,115425.28571428572,117440.76666666666,54.0,61.0,57.5,49.9,82.0,91.0,0.02,0.0,0.0,4.06,100.0,0.0,0.0,0.0,56.3,0.0,0.0,1.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638
108050,108405.0,118483.0,119482.0,106318.0,104858.0,106977.0,110245.0,108488.0,124472.0,115473.28571428572,116239.3,55.0,61.0,58.0,55.6,94.0,97.0,0.52,0.0,0.0,3.34,100.0,0.0,0.0,0.0,57.7,0.0,0.0,0.0,0.0,10.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804
120832,108050.0,108405.0,118483.0,119413.0,114403.0,119768.0,123806.0,105809.0,108488.0,115720.71428571428,115913.1,61.0,70.0,65.5,63.2,96.0,100.0,0.0,0.0,0.0,6.21,93.0,5.5,0.0,0.5,60.3,0.2,0.0,0.0,0.0,10.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524361
125770,120832.0,108050.0,108405.0,117200.0,119315.0,122825.0,122666.0,124399.0,105809.0,115923.42857142857,116378.96666666666,60.0,72.0,66.0,62.7,92.0,100.0,0.0,0.0,0.0,7.48,79.0,5.92,0.0,1.0,63.2,0.5,0.0,0.0,0.0,10.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561
127535,125770.0,120832.0,108050.0,119012.0,120438.0,119801.0,121113.0,122736.0,124399.0,117147.71428571428,116896.46666666666,52.0,65.0,58.5,44.5,63.0,86.0,0.0,0.0,0.0,13.66,2.0,10.32,0.0,0.0,63.3,0.5,0.0,0.0,0.0,10.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479
120506,127535.0,125770.0,120832.0,119482.0,125333.0,121185.0,119435.0,119791.0,122736.0,118365.28571428572,117020.76666666666,45.0,56.0,50.5,36.3,62.0,85.0,0.0,0.0,0.0,11.93,74.0,9.54,0.0,0.0,58.3,0.3,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242
118282,120506.0,127535.0,125770.0,118483.0,118562.0,123565.0,116138.0,118554.0,119791.0,118511.57142857143,116948.76666666666,43.0,58.0,50.5,39.5,72.0,88.0,0.0,0.0,0.0,13.82,8.0,10.3,0.0,0.0,53.2,0.0,0.0,1.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411
109029,118282.0,120506.0,127535.0,108405.0,108069.0,106905.0,108767.0,117986.0,118554.0,118482.85714285714,116854.4,43.0,63.0,53.0,40.3,75.0,94.0,0.0,0.0,0.0,13.63,49.0,10.29,0.0,0.0,51.3,0.0,0.0,1.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728
107416,109029.0,118282.0,120506.0,108050.0,106318.0,104858.0,106977.0,111022.0,117986.0,118572.0,116507.53333333334,51.0,65.0,58.0,51.1,84.0,95.0,0.1,0.0,0.0,7.59,96.0,6.52,0.0,0.0,53.8,0.0,0.0,0.0,0.0,10.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033
119039,107416.0,109029.0,118282.0,120832.0,119413.0,114403.0,119768.0,107613.0,111022.0,118481.42857142857,116216.8,59.0,67.0,63.0,56.9,90.0,98.0,0.08,0.0,0.0,5.84,73.0,5.48,0.0,0.0,58.0,0.0,0.0,0.0,0.0,10.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911
122214,119039.0,107416.0,109029.0,125770.0,117200.0,119315.0,122825.0,116568.0,107613.0,118225.28571428572,116559.2,54.0,70.0,62.0,50.7,75.0,92.0,0.0,0.0,0.0,12.59,1.0,10.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,-0.45082635781633507
120546,122214.0,119039.0,107416.0,127535.0,119012.0,120438.0,119801.0,118536.0,116568.0,117717.28571428572,117067.1,52.0,67.0,59.5,48.3,81.0,94.0,0.0,0.0,0.0,12.51,1.0,9.9,0.0,0.0,61.5,0.0,0.0,0.0,0.0,10.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,-0.4198554536487849
120005,120546.0,122214.0,119039.0,120506.0,119482.0,125333.0,121185.0,120557.0,118536.0,116718.85714285714,117093.03333333334,53.0,70.0,61.5,53.4,89.0,100.0,0.0,0.0,0.0,10.74,59.0,9.46,0.0,0.0,61.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974
121075,120005.0,120546.0,122214.0,118282.0,118483.0,118562.0,123565.0,122026.0,120557.0,116647.28571428572,116999.03333333334,64.0,76.0,70.0,59.9,85.0,95.0,0.0,0.0,0.0,10.43,73.0,9.56,0.0,5.0,63.7,1.7,0.0,1.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8235472349556007,0.5672476988027229,-0.9343105477678197,-0.3564600964060307
115378,121075.0,120005.0,120546.0,109029.0,108405.0,108069.0,106905.0,122425.0,122026.0,117046.28571428572,117041.5,66.0,75.0,70.5,61.7,81.0,88.0,0.0,0.0,0.0,6.2,75.0,5.0,0.0,5.5,67.3,3.5,0.0,1.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654
120723,115378.0,121075.0,120005.0,107416.0,108050.0,106318.0,104858.0,111253.0,122425.0,117953.28571428572,116847.93333333332,54.0,77.0,65.5,52.4,64.0,94.0,0.0,0.0,0.0,11.39,18.0,9.68,0.0,0.5,68.7,3.7,0.0,0.0,0.0,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745
129388,120723.0,115378.0,121075.0,119039.0,120832.0,119413.0,114403.0,115399.0,111253.0,119854.28571428572,116753.2,47.0,58.0,52.5,30.8,47.0,64.0,0.0,0.0,0.0,12.02,11.0,9.67,0.0,0.0,62.8,2.0,0.0,0.0,0.0,10.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,-0.25829974943412287
118595,129388.0,120723.0,115378.0,122214.0,125770.0,117200.0,119315.0,119783.0,115399.0,121332.71428571428,117502.63333333332,40.0,53.0,46.5,33.0,63.0,89.0,0.0,0.0,0.0,11.79,11.0,9.67,3.5,0.0,54.8,0.2,1.2,0.0,0.0,10.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774
120670,118595.0,129388.0,120723.0,120546.0,127535.0,119012.0,120438.0,121457.0,119783.0,120815.71428571428,117960.53333333334,47.0,66.0,56.5,46.6,82.0,94.0,0.0,0.0,0.0,11.13,19.0,9.62,0.0,0.0,51.8,0.0,1.2,0.0,0.0,10.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7717727365467836,0.6358984534680745,-0.9815381791978468,-0.19126631375382222
