prcp,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1,lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
1.25,62.0,66.0,91,95,59.7,3.03,100,12.08,0.0,1,0,6,64.0,0.0,0.0,63.0,0.0,0.0,60.0,111536,112035.0,126415.0,127832.0,120128.0,158922.0,143874.0,145212.0,106856.0,117836.0,126142.1,152691.8
0.59,57.0,66.0,91,96,57.9,2.94,100,12.04,0.0,0,0,0,61.5,0.0,0.0,61.8,0.0,0.0,64.0,119464,111536.0,112035.0,126415.0,138006.0,174284.0,166274.0,156228.0,110245.0,106856.0,124914.7,151298.7
0.2,54.0,60.0,80,92,52.8,5.12,84,11.99,0.65,0,0,1,57.0,0.0,0.0,60.8,0.0,0.0,61.5,118941,119464.0,111536.0,112035.0,129571.0,169231.0,199408.0,156057.0,123806.0,110245.0,122265.9,150231.1
0.0,50.0,64.0,67,85,45.4,15.42,35,11.95,11.17,0,0,2,57.0,0.0,0.0,58.5,0.0,0.0,57.0,116517,118941.0,119464.0,111536.0,129008.0,169923.0,210280.0,161848.0,122666.0,123806.0,120747.3,149355.4
0.38,56.0,65.0,81,92,52.0,6.24,82,11.9,2.14,0,0,3,60.5,0.0,0.0,58.2,0.0,0.0,57.0,118210,116517.0,118941.0,119464.0,127832.0,150451.0,211392.0,141734.0,121113.0,122666.0,118962.9,148031.7
5.48,59.0,63.0,92,97,56.8,4.42,99,11.86,1.1,0,0,4,61.0,0.0,0.0,59.5,0.0,0.0,60.5,119674,118210.0,116517.0,118941.0,126415.0,129053.0,194958.0,133059.0,119435.0,121113.0,117588.3,146770.1
0.04,57.0,66.0,85,96,56.5,11.6,78,11.81,6.74,1,0,5,61.5,0.0,0.0,61.0,0.0,0.0,61.0,110128,119674.0,118210.0,116517.0,112035.0,117733.0,176989.0,126027.0,116138.0,119435.0,116625.3,145364.3
0.0,59.0,76.0,76,92,57.8,17.96,0,11.77,11.48,1,0,6,67.5,0.0,2.5,63.3,0.8,0.0,61.5,112569,110128.0,119674.0,118210.0,111536.0,120128.0,158922.0,143874.0,108767.0,116138.0,116352.9,144310.8
0.0,63.0,77.0,77,98,59.4,15.66,24,11.73,11.32,0,0,0,70.0,0.0,5.0,66.3,2.5,0.0,67.5,131147,112569.0,110128.0,119674.0,119464.0,138006.0,174284.0,166274.0,106977.0,108767.0,116500.4,143627.8
0.0,61.0,80.0,82,100,60.2,17.14,25,11.68,11.25,0,0,1,70.5,0.0,5.5,69.3,4.3,0.0,70.0,135387,131147.0,112569.0,110128.0,118941.0,129571.0,169231.0,199408.0,119768.0,106977.0,118169.4,143798.4
0.0,66.0,83.0,84,99,62.9,16.75,9,11.64,11.27,0,0,2,74.5,0.0,9.5,71.7,6.7,0.0,70.5,144405,135387.0,131147.0,112569.0,116517.0,129008.0,169923.0,210280.0,122825.0,119768.0,120518.9,143515.5
0.0,62.0,77.0,88,100,59.7,16.59,58,11.59,10.0,0,0,3,69.5,0.0,4.5,71.5,6.5,0.0,74.5,139260,144405.0,135387.0,131147.0,118210.0,127832.0,150451.0,211392.0,119801.0,122825.0,124502.9,142786.6
0.14,67.0,71.0,93,99,65.3,7.69,100,11.55,1.58,0,0,4,69.0,0.0,4.0,71.0,6.0,0.0,69.5,140078,139260.0,144405.0,135387.0,119674.0,126415.0,129053.0,194958.0,121185.0,119801.0,127510.0,140781.6
0.35,53.0,69.0,89,98,59.3,5.99,80,11.51,1.57,1,0,5,61.0,0.0,0.0,66.5,2.8,0.0,69.0,121171,140078.0,139260.0,144405.0,110128.0,112035.0,117733.0,176989.0,123565.0,121185.0,130424.9,138441.6
0.0,50.0,59.0,60,78,41.1,14.68,35,11.46,11.0,1,0,6,54.5,0.0,0.0,61.5,1.3,0.0,61.0,105416,121171.0,140078.0,139260.0,112569.0,111536.0,120128.0,158922.0,106905.0,123565.0,132002.4,135434.2
0.0,49.0,60.0,62,88,39.7,13.2,28,11.42,8.79,0,1,0,54.5,0.0,0.0,56.7,0.0,0.0,54.5,113692,105416.0,121171.0,140078.0,131147.0,119464.0,138006.0,174284.0,104858.0,106905.0,130980.6,132449.5
0.02,52.0,63.0,67,93,44.6,13.2,70,11.37,10.84,0,0,1,57.5,0.0,0.0,55.5,0.0,0.0,54.5,118024,113692.0,105416.0,121171.0,135387.0,118941.0,129571.0,169231.0,114403.0,104858.0,128487.0,130339.6
0.0,55.0,69.0,70,92,46.2,16.46,17,11.33,10.88,0,0,2,62.0,0.0,0.0,58.0,0.0,0.0,57.5,119533,118024.0,113692.0,105416.0,144405.0,116517.0,129008.0,169923.0,119315.0,114403.0,126006.6,128976.3
0.0,53.0,69.0,72,97,46.6,15.51,10,11.28,10.86,0,0,3,61.0,0.0,0.0,60.2,0.0,0.0,62.0,120482,119533.0,118024.0,113692.0,139260.0,118210.0,127832.0,150451.0,120438.0,119315.0,122453.4,127151.3
0.0,51.0,63.0,66,83,43.4,16.36,22,11.24,10.84,0,0,4,57.0,0.0,0.0,60.0,0.0,0.0,61.0,116908,120482.0,119533.0,118024.0,140078.0,119674.0,126415.0,129053.0,125333.0,120438.0,119770.9,125526.3
0.81,49.0,56.0,83,93,45.9,1.79,97,11.19,0.0,1,0,5,52.5,0.0,0.0,56.8,0.0,0.0,57.0,109382,116908.0,120482.0,119533.0,121171.0,110128.0,112035.0,117733.0,118562.0,125333.0,116460.9,123759.1
0.01,50.0,60.0,70,94,43.1,13.4,59,11.15,10.0,1,0,6,55.0,0.0,0.0,54.8,0.0,0.0,52.5,106009,109382.0,116908.0,120482.0,105416.0,112569.0,111536.0,120128.0,108069.0,118562.0,114776.7,122390.2
0.0,48.0,63.0,75,86,45.1,13.56,22,11.11,10.79,0,0,0,55.5,0.0,0.0,54.3,0.0,0.0,55.0,117592,106009.0,109382.0,116908.0,113692.0,131147.0,119464.0,138006.0,106318.0,108069.0,114861.4,121622.0
0.0,51.0,61.0,78,94,46.5,12.31,47,11.06,10.77,0,0,1,56.0,0.0,0.0,55.5,0.0,0.0,55.5,118154,117592.0,106009.0,109382.0,118024.0,135387.0,118941.0,129571.0,119413.0,106318.0,115418.6,121617.3
0.0,52.0,63.0,80,98,47.3,10.86,36,11.02,10.59,0,0,2,57.5,0.0,0.0,56.3,0.0,0.0,56.0,118973,118154.0,117592.0,106009.0,119533.0,144405.0,116517.0,129008.0,117200.0,119413.0,115437.1,121551.5
0.0,52.0,64.0,80,100,47.9,13.61,51,10.98,10.52,0,0,3,58.0,0.0,0.0,57.2,0.0,0.0,57.5,118566,118973.0,118154.0,117592.0,120482.0,139260.0,118210.0,127832.0,119012.0,117200.0,115357.1,120917.1
0.84,59.0,63.0,92,97,57.0,3.5,99,10.93,0.34,0,0,4,61.0,0.0,0.0,58.8,0.0,0.0,58.0,121383,118566.0,118973.0,118154.0,116908.0,140078.0,119674.0,126415.0,119482.0,119012.0,115083.4,120550.3
0.67,56.0,63.0,82,99,52.1,4.94,78,10.89,3.54,1,0,5,59.5,0.0,0.0,59.5,0.0,0.0,61.0,110022,121383.0,118566.0,118973.0,109382.0,121171.0,110128.0,112035.0,118483.0,119482.0,115722.7,120296.1
0.0,48.0,57.0,61,77,39.2,9.61,65,10.85,8.03,1,0,6,52.5,0.0,0.0,57.7,0.0,0.0,59.5,106653,110022.0,121383.0,118566.0,106009.0,105416.0,112569.0,111536.0,108405.0,118483.0,115814.1,119702.4
0.0,47.0,60.0,66,82,39.9,14.26,19,10.81,10.65,0,0,0,53.5,0.0,0.0,55.2,0.0,0.0,52.5,118597,106653.0,110022.0,121383.0,117592.0,113692.0,131147.0,119464.0,108050.0,108405.0,115906.1,119043.7
0.0,47.0,65.0,77,95,44.0,12.84,18,10.76,10.61,0,0,1,56.0,0.0,0.0,54.0,0.0,0.0,53.5,119347,118597.0,106653.0,110022.0,118154.0,118024.0,135387.0,118941.0,120832.0,108050.0,116049.7,119262.4
0.0,53.0,72.0,67,85,46.7,13.16,37,10.72,10.44,0,0,2,62.5,0.0,0.0,57.3,0.0,0.0,56.0,120653,119347.0,118597.0,106653.0,118973.0,119533.0,144405.0,116517.0,125770.0,120832.0,116220.1,119522.8
0.0,58.0,77.0,65,86,50.8,13.41,44,10.68,10.52,0,0,3,67.5,0.0,2.5,62.0,0.8,0.0,62.5,124318,120653.0,119347.0,118597.0,118566.0,120482.0,139260.0,118210.0,127535.0,125770.0,116460.1,119562.4
0.0,63.0,74.0,69,80,53.3,8.15,58,10.64,6.78,0,0,4,68.5,0.0,3.5,66.2,2.0,0.0,67.5,124624,124318.0,120653.0,119347.0,121383.0,116908.0,140078.0,119674.0,120506.0,127535.0,117281.9,119741.7
0.0,63.0,80.0,72,87,59.1,12.28,21,10.6,10.23,1,0,5,71.5,0.0,6.5,69.2,4.2,0.0,68.5,120491,124624.0,124318.0,120653.0,110022.0,109382.0,121171.0,110128.0,118282.0,120506.0,117744.9,120011.9
0.47,51.0,63.0,80,96,48.4,3.61,99,10.56,0.54,1,0,6,57.0,0.0,0.0,65.7,3.3,0.0,71.5,110558,120491.0,124624.0,124318.0,106653.0,106009.0,105416.0,112569.0,109029.0,118282.0,119240.4,120087.9
0.59,50.0,60.0,86,98,52.3,4.94,100,10.52,1.74,0,0,0,55.0,0.0,0.0,61.2,2.2,0.0,57.0,120772,110558.0,120491.0,124624.0,118597.0,117592.0,113692.0,131147.0,107416.0,109029.0,119798.3,119784.1
0.0,45.0,51.0,60,77,35.0,9.42,91,10.48,6.06,0,0,1,48.0,2.0,0.0,53.3,0.0,0.7,55.0,119303,120772.0,110558.0,120491.0,119347.0,118154.0,118024.0,135387.0,119039.0,107416.0,120109.0,120138.9
0.01,39.0,49.0,68,90,33.2,8.07,58,10.44,6.52,0,0,2,44.0,6.0,0.0,49.0,0.0,2.7,48.0,122581,119303.0,120772.0,110558.0,120653.0,118973.0,119533.0,144405.0,122214.0,119039.0,120102.7,120363.3
0.0,35.0,48.0,64,88,28.1,12.7,5,10.4,10.0,0,0,3,41.5,8.5,0.0,44.5,0.0,5.5,44.0,124118,122581.0,119303.0,120772.0,124318.0,118566.0,120482.0,139260.0,120546.0,122214.0,120378.1,120077.8
0.0,42.0,55.0,68,90,33.5,12.61,7,10.36,9.9,0,0,4,48.5,1.5,0.0,44.7,0.0,5.3,41.5,122528,124118.0,122581.0,119303.0,124624.0,121383.0,116908.0,140078.0,120005.0,120546.0,120349.6,119702.2
0.0,47.0,61.0,71,85,38.6,8.62,89,10.32,6.35,1,0,5,54.0,0.0,0.0,48.0,0.0,3.3,48.5,111305,122528.0,124118.0,122581.0,120491.0,110022.0,109382.0,121171.0,121075.0,120005.0,120050.1,118972.9
0.0,49.0,65.0,73,94,41.6,7.29,49,10.28,5.56,1,0,6,57.0,0.0,0.0,53.2,0.0,0.5,54.0,112550,111305.0,122528.0,124118.0,110558.0,106653.0,106009.0,105416.0,115378.0,121075.0,118737.9,118041.1
0.0,44.0,56.0,71,89,37.5,10.96,54,10.24,9.7,0,0,0,50.0,0.0,0.0,53.7,0.0,0.0,57.0,120662,112550.0,111305.0,122528.0,120772.0,118597.0,117592.0,113692.0,120723.0,115378.0,119022.4,117123.5
0.06,53.0,64.0,76,91,49.0,7.33,64,10.2,5.0,0,0,1,58.5,0.0,0.0,55.2,0.0,0.0,50.0,120787,120662.0,112550.0,111305.0,119303.0,119347.0,118154.0,118024.0,129388.0,120723.0,119006.7,117106.5
0.0,43.0,54.0,56,71,30.5,11.94,44,10.16,9.01,0,0,2,48.5,1.5,0.0,52.3,0.0,0.5,58.5,121050,120787.0,120662.0,112550.0,122581.0,120653.0,118973.0,119533.0,118595.0,129388.0,119218.7,117618.9
0.0,42.0,57.0,77,97,41.5,4.81,45,10.13,3.96,0,0,3,49.5,0.5,0.0,52.2,0.0,0.7,48.5,123230,121050.0,120787.0,120662.0,124118.0,124318.0,118566.0,120482.0,120670.0,118595.0,119000.0,117864.2
0.0,45.0,53.0,76,91,39.5,2.36,70,10.09,0.0,0,1,4,49.0,1.0,0.0,49.0,0.0,1.0,49.5,122144,123230.0,121050.0,120787.0,122528.0,124624.0,121383.0,116908.0,120580.0,120670.0,118873.1,118037.7
0.0,42.0,55.0,69,92,34.9,9.76,19,10.06,8.59,1,1,5,48.5,1.5,0.0,49.0,0.0,1.0,49.0,112613,122144.0,123230.0,121050.0,111305.0,120491.0,110022.0,109382.0,122084.0,120580.0,118818.3,118124.7
0.0,36.0,44.0,69,90,27.6,10.51,26,10.02,9.54,1,0,6,40.0,10.0,0.0,45.8,0.0,4.2,48.5,113688,112613.0,122144.0,123230.0,112550.0,110558.0,106653.0,106009.0,113611.0,122084.0,119005.1,117862.4
0.0,35.0,49.0,69,89,28.4,10.38,23,9.99,8.0,0,0,0,42.0,8.0,0.0,43.5,0.0,6.5,40.0,125943,113688.0,112613.0,122144.0,120662.0,120772.0,118597.0,117592.0,108614.0,113611.0,119167.7,117755.1
0.0,42.0,53.0,69,86,33.5,8.52,21,9.95,9.47,0,0,1,47.5,2.5,0.0,43.2,0.0,6.8,42.0,124777,125943.0,113688.0,112613.0,120787.0,119303.0,119347.0,118154.0,122342.0,108614.0,119922.1,118307.1
0.0,39.0,53.0,76,96,33.9,9.96,55,9.92,8.77,0,0,2,46.0,4.0,0.0,45.2,0.0,4.8,47.5,124974,124777.0,125943.0,113688.0,121050.0,122581.0,120653.0,118973.0,126704.0,122342.0,120492.1,118932.7
0.0,46.0,65.0,71,92,38.8,10.72,15,9.89,9.39,0,0,3,55.5,0.0,0.0,49.7,0.0,2.2,46.0,122839,124974.0,124777.0,125943.0,123230.0,124118.0,124318.0,118566.0,125824.0,126704.0,121052.7,119178.8
0.0,52.0,67.0,77,94,45.8,8.97,68,9.85,8.22,0,0,4,59.5,0.0,0.0,53.7,0.0,1.3,55.5,120947,122839.0,124974.0,124777.0,122144.0,122528.0,124624.0,121383.0,127120.0,125824.0,120996.9,119335.0
0.0,41.0,63.0,69,95,39.2,8.75,51,9.82,7.39,1,0,5,52.0,0.0,0.0,55.7,0.0,0.0,59.5,112159,120947.0,122839.0,124974.0,112613.0,111305.0,120491.0,110022.0,127603.0,127120.0,120825.9,119400.8
0.0,40.0,55.0,59,71,29.4,10.44,5,9.79,9.32,1,0,6,47.5,2.5,0.0,53.0,0.0,0.8,52.0,111852,112159.0,120947.0,122839.0,113688.0,112550.0,110558.0,106653.0,119887.0,127603.0,120761.0,119187.2
0.0,37.0,46.0,56,83,22.8,10.69,35,9.76,9.04,0,0,0,41.5,8.5,0.0,47.0,0.0,3.7,47.5,125357,111852.0,112159.0,120947.0,125943.0,120662.0,120772.0,118597.0,121080.0,119887.0,120498.7,118869.5
0.59,33.0,48.0,68,89,28.8,3.8,85,9.73,2.11,0,0,1,40.5,9.5,0.0,43.2,0.0,6.8,41.5,128957,125357.0,111852.0,112159.0,124777.0,120787.0,119303.0,119347.0,133852.0,121080.0,120415.0,119380.7
1.93,48.0,54.0,84,98,46.9,7.73,74,9.7,6.44,0,0,2,51.0,0.0,0.0,44.3,0.0,6.0,40.5,123065,128957.0,125357.0,111852.0,124974.0,121050.0,122581.0,120653.0,128798.0,133852.0,121012.1,120124.1
0.0,44.0,52.0,67,81,35.7,9.96,21,9.67,9.25,0,1,3,48.0,2.0,0.0,46.5,0.0,3.8,51.0,110921,123065.0,128957.0,125357.0,122839.0,123230.0,124118.0,124318.0,124175.0,128798.0,120739.4,120273.1
0.0,33.0,51.0,60,83,28.0,9.72,36,9.64,9.06,0,0,4,42.0,8.0,0.0,47.0,0.0,3.3,48.0,117390,110921.0,123065.0,128957.0,120947.0,122144.0,122528.0,124624.0,111890.0,124175.0,119036.9,119992.2
0.0,30.0,40.0,63,83,21.3,8.9,44,9.62,9.17,1,0,5,35.0,15.0,0.0,41.7,0.0,8.3,42.0,118177,117390.0,110921.0,123065.0,112159.0,112613.0,111305.0,120491.0,117118.0,111890.0,118528.7,119883.4
0.28,35.0,56.0,80,93,33.9,5.7,94,9.59,4.13,1,0,6,45.5,4.5,0.0,40.8,0.0,9.2,35.0,116888,118177.0,117390.0,110921.0,111852.0,113688.0,112550.0,110558.0,112375.0,117118.0,119388.4,119678.7
0.08,36.0,56.0,73,95,36.7,7.71,34,9.56,6.98,0,0,0,46.0,4.0,0.0,42.2,0.0,7.8,45.5,125960,116888.0,118177.0,117390.0,125357.0,125943.0,120662.0,120772.0,113056.0,112375.0,120107.9,119420.9
0.0,32.0,41.0,43,53,13.6,9.28,5,9.54,9.13,0,0,1,36.5,13.5,0.0,42.7,0.0,7.3,46.0,133727,125960.0,116888.0,118177.0,128957.0,124777.0,120787.0,119303.0,123523.0,113056.0,120194.0,119603.2
0.0,27.0,38.0,53,68,14.6,9.31,34,9.51,8.22,0,0,2,32.5,17.5,0.0,38.3,0.0,11.7,36.5,137367,133727.0,125960.0,116888.0,123065.0,124974.0,121050.0,122581.0,128130.0,123523.0,120875.4,120375.5
0.0,34.0,51.0,58,65,23.8,9.51,32,9.49,9.01,0,0,3,42.5,7.5,0.0,37.2,0.0,12.8,32.5,132457,137367.0,133727.0,125960.0,110921.0,122839.0,123230.0,124118.0,128004.0,128130.0,122918.6,120928.6
0.41,43.0,51.0,82,94,35.9,3.58,83,9.47,2.9,0,0,4,47.0,3.0,0.0,40.7,0.0,9.3,42.5,129712,132457.0,137367.0,133727.0,117390.0,120947.0,122144.0,122528.0,129814.0,128004.0,125995.1,121367.1
0.0,47.0,60.0,91,99,45.7,7.06,97,9.45,6.75,1,0,5,53.5,0.0,0.0,47.7,0.0,3.5,47.0,116476,129712.0,132457.0,137367.0,118177.0,112159.0,112613.0,111305.0,130336.0,129814.0,127755.4,121604.8
0.55,48.0,53.0,97,99,46.6,1.16,100,9.43,0.0,1,0,6,50.5,0.0,0.0,50.3,0.0,1.0,53.5,116813,116476.0,129712.0,132457.0,116888.0,111852.0,113688.0,112550.0,118313.0,130336.0,127512.4,121350.1
0.0,42.0,54.0,77,99,38.1,6.81,56,9.41,6.9,0,0,0,48.0,2.0,0.0,50.7,0.0,0.7,50.5,125930,116813.0,116476.0,129712.0,125960.0,125357.0,125943.0,120662.0,116521.0,118313.0,127501.7,121159.6
0.0,38.0,43.0,65,78,28.2,6.23,61,9.39,5.02,0,0,1,40.5,9.5,0.0,46.3,0.0,3.8,48.0,130322,125930.0,116813.0,116476.0,133727.0,128957.0,124777.0,120787.0,129350.0,116521.0,127497.4,121647.1
0.0,33.0,43.0,67,90,24.6,6.06,47,9.38,6.82,0,0,2,38.0,12.0,0.0,42.2,0.0,7.8,40.5,132923,130322.0,125930.0,116813.0,137367.0,123065.0,124974.0,121050.0,129080.0,129350.0,127011.0,122239.5
0.0,32.0,39.0,72,88,24.8,3.85,75,9.36,3.0,0,0,3,35.5,14.5,0.0,38.0,0.0,12.0,38.0,135960,132923.0,130322.0,125930.0,132457.0,110921.0,122839.0,123230.0,126511.0,129080.0,126376.1,122648.2
0.0,38.0,51.0,82,95,32.4,8.43,32,9.34,8.47,0,0,4,44.5,5.5,0.0,39.3,0.0,10.7,35.5,129946,135960.0,132923.0,130322.0,129712.0,117390.0,120947.0,122144.0,125365.0,126511.0,126876.6,123153.9
0.0,44.0,59.0,91,100,41.3,8.11,64,9.33,8.62,1,0,5,51.5,0.0,0.0,43.8,0.0,6.7,44.5,118195,129946.0,135960.0,132923.0,116476.0,118177.0,112159.0,112613.0,128232.0,125365.0,126910.0,123450.5
1.12,50.0,61.0,93,95,51.7,3.18,84,9.32,2.23,1,0,6,55.5,0.0,0.0,50.5,0.0,1.8,51.5,116724,118195.0,129946.0,135960.0,116813.0,116888.0,111852.0,113688.0,123064.0,128232.0,127155.6,123282.6
0.55,38.0,50.0,72,97,33.5,6.87,62,9.3,6.64,0,0,0,44.0,6.0,0.0,50.3,0.0,2.0,55.5,130480,116724.0,118195.0,129946.0,125930.0,125960.0,125357.0,125943.0,122660.0,123064.0,127142.9,123102.0
0.0,36.0,44.0,63,78,24.3,8.99,5,9.29,8.84,0,0,1,40.0,10.0,0.0,46.5,0.0,5.3,44.0,132472,130480.0,116724.0,118195.0,130322.0,133727.0,128957.0,124777.0,135900.0,122660.0,127792.9,123697.5
0.0,36.0,47.0,60,75,24.4,8.83,2,9.28,8.82,0,0,2,41.5,8.5,0.0,41.8,0.0,8.2,40.0,131986,132472.0,130480.0,116724.0,132923.0,137367.0,123065.0,124974.0,138164.0,135900.0,128100.0,124323.7
0.0,33.0,41.0,61,79,21.1,8.4,18,9.27,8.81,0,0,3,37.0,13.0,0.0,39.5,0.0,10.5,41.5,135106,131986.0,132472.0,130480.0,135960.0,132457.0,110921.0,122839.0,137623.0,138164.0,127966.1,124525.1
0.0,37.0,58.0,64,70,29.2,8.64,23,9.27,8.8,0,0,4,47.5,2.5,0.0,42.0,0.0,8.0,37.0,130201,135106.0,131986.0,132472.0,129946.0,129712.0,117390.0,120947.0,137442.0,137623.0,127844.1,124869.4
0.0,46.0,54.0,67,91,33.8,8.41,46,9.26,8.57,1,0,5,50.0,0.0,0.0,44.8,0.0,5.2,47.5,117621,130201.0,135106.0,131986.0,118195.0,116476.0,118177.0,112159.0,133487.0,137442.0,127880.6,125043.6
0.26,47.0,59.0,90,97,46.0,2.13,100,9.25,0.0,1,0,6,53.0,0.0,0.0,50.2,0.0,0.8,50.0,116845,117621.0,130201.0,135106.0,116724.0,116813.0,116888.0,111852.0,122638.0,133487.0,127798.6,124869.7
2.21,42.0,62.0,83,97,47.8,2.21,72,9.25,1.19,0,0,0,52.0,0.0,0.0,51.7,0.0,0.0,53.0,126652,116845.0,117621.0,130201.0,130480.0,125930.0,125960.0,125357.0,122612.0,122638.0,127815.9,124733.0
0.0,32.0,44.0,58,70,23.7,8.34,26,9.24,8.17,0,0,1,38.0,12.0,0.0,47.7,0.0,4.0,52.0,130034,126652.0,116845.0,117621.0,132472.0,130322.0,133727.0,128957.0,136653.0,122612.0,127269.0,125216.1
0.0,30.0,46.0,59,71,21.2,8.63,3,9.24,8.83,0,0,2,38.0,12.0,0.0,42.7,0.0,8.0,38.0,133889,130034.0,126652.0,116845.0,131986.0,132923.0,137367.0,123065.0,136279.0,136653.0,126920.7,125822.1
0.0,30.0,42.0,56,78,18.8,8.77,12,9.24,8.82,0,0,3,36.0,14.0,0.0,37.3,0.0,12.7,38.0,133332,133889.0,130034.0,126652.0,135106.0,135960.0,132457.0,110921.0,136074.0,136279.0,127192.6,126106.5
0.0,25.0,37.0,59,81,15.4,8.14,62,9.24,8.47,0,0,4,31.0,19.0,0.0,35.0,0.0,15.0,36.0,134648,133332.0,133889.0,130034.0,130201.0,129946.0,129712.0,117390.0,133835.0,136074.0,126939.1,126252.4
0.0,34.0,44.0,82,94,28.3,3.59,81,9.24,2.49,1,0,5,39.0,11.0,0.0,35.3,0.0,14.7,31.0,123547,134648.0,133332.0,133889.0,117621.0,118195.0,116476.0,118177.0,134353.0,133835.0,127574.4,126638.5
0.02,40.0,49.0,91,97,37.3,3.4,85,9.24,2.13,1,0,6,44.5,5.5,0.0,38.2,0.0,11.8,39.0,116465,123547.0,134648.0,133332.0,116845.0,116724.0,116813.0,116888.0,145577.0,134353.0,128421.0,127059.3
0.0,43.0,49.0,90,100,39.3,5.61,78,9.25,6.42,0,1,0,46.0,4.0,0.0,43.2,0.0,6.8,44.5,113544,116465.0,123547.0,134648.0,126652.0,130480.0,125930.0,125960.0,137906.0,145577.0,128366.7,127028.5
0.0,44.0,51.0,98,100,39.8,2.93,100,9.25,0.0,0,0,1,47.5,2.5,0.0,46.0,0.0,4.0,46.0,122987,113544.0,116465.0,123547.0,130034.0,132472.0,130322.0,133727.0,140298.0,137906.0,126494.1,126874.1
0.32,45.0,50.0,98,100,43.1,1.65,100,9.26,0.0,0,0,2,47.5,2.5,0.0,47.0,0.0,3.0,47.5,124121,122987.0,113544.0,116465.0,133889.0,131986.0,132923.0,137367.0,141967.0,140298.0,125487.4,127077.4
1.22,49.0,55.0,94,98,48.1,1.89,100,9.27,0.04,0,0,3,52.0,0.0,0.0,49.0,0.0,1.7,47.5,123326,124121.0,122987.0,113544.0,133332.0,135106.0,135960.0,132457.0,134018.0,141967.0,124092.0,127016.1
0.05,46.0,55.0,83,99,43.7,6.78,81,9.27,7.55,0,0,4,50.5,0.0,0.0,50.0,0.0,0.8,52.0,120162,123326.0,124121.0,122987.0,134648.0,130201.0,129946.0,129712.0,129523.0,134018.0,122662.6,126669.4
0.0,39.0,46.0,69,81,32.0,4.78,73,9.28,3.99,1,0,5,42.5,7.5,0.0,48.3,0.0,2.5,50.5,117117,120162.0,123326.0,124121.0,123547.0,117621.0,118195.0,116476.0,124166.0,129523.0,120593.1,126095.9
0.0,39.0,43.0,67,88,27.4,4.99,63,9.29,4.31,1,0,6,41.0,9.0,0.0,44.7,0.0,5.5,42.5,117793,117117.0,120162.0,123326.0,116465.0,116845.0,116724.0,116813.0,117173.0,124166.0,119674.6,125584.5
0.03,35.0,47.0,75,91,30.6,4.78,73,9.3,2.28,0,1,0,41.0,9.0,0.0,41.5,0.0,8.5,41.0,116590,117793.0,117117.0,120162.0,113544.0,126652.0,130480.0,125930.0,110714.0,117173.0,119864.3,125187.2
0.0,29.0,42.0,72,88,23.5,8.97,0,9.32,9.09,0,0,1,35.5,14.5,0.0,39.2,0.0,10.8,41.0,131525,116590.0,117793.0,117117.0,122987.0,130034.0,132472.0,130322.0,115759.0,110714.0,120299.4,125191.0
0.0,34.0,43.0,72,90,26.7,8.23,56,9.33,8.42,0,0,2,38.5,11.5,0.0,38.3,0.0,11.7,35.5,131802,131525.0,116590.0,117793.0,124121.0,133889.0,131986.0,132923.0,125253.0,115759.0,121519.1,125681.4
0.0,28.0,45.0,64,86,23.6,6.36,60,9.35,6.19,0,0,3,36.5,13.5,0.0,36.8,0.0,13.2,38.5,132779,131802.0,131525.0,116590.0,123326.0,133332.0,135106.0,135960.0,122698.0,125253.0,122616.4,125877.2
0.0,26.0,37.0,59,76,16.2,9.22,21,9.36,9.2,0,0,4,31.5,18.5,0.0,35.5,0.0,14.5,36.5,136792,132779.0,131802.0,131525.0,120162.0,134648.0,130201.0,129946.0,124238.0,122698.0,123966.9,125959.1
0.41,31.0,38.0,85,99,26.3,2.97,90,9.38,0.04,1,0,5,34.5,15.5,0.0,34.2,0.0,15.8,31.5,129492,136792.0,132779.0,131802.0,117117.0,123547.0,117621.0,118195.0,126034.0,124238.0,126342.6,126088.0
0.24,34.0,38.0,90,100,32.3,2.43,89,9.39,0.12,1,0,6,36.0,14.0,0.0,34.0,0.0,16.0,34.5,126295,129492.0,136792.0,132779.0,117793.0,116465.0,116845.0,116724.0,119605.0,126034.0,128110.4,125872.4
0.0,36.0,45.0,70,90,25.8,9.3,11,9.41,9.18,0,0,0,40.5,9.5,0.0,37.0,0.0,13.0,36.0,133372,126295.0,129492.0,136792.0,116590.0,113544.0,126652.0,130480.0,119410.0,119605.0,129325.0,125750.7
1.73,36.0,57.0,87,91,34.5,1.62,92,9.43,0.0,0,0,1,46.5,3.5,0.0,41.0,0.0,9.0,40.5,133803,133372.0,126295.0,129492.0,131525.0,122987.0,130034.0,132472.0,129903.0,119410.0,131722.4,126256.6
0.22,44.0,57.0,68,92,37.8,6.25,65,9.45,5.94,0,0,2,50.5,0.0,0.0,45.8,0.0,4.3,46.5,128884,133803.0,133372.0,126295.0,131802.0,124121.0,133889.0,131986.0,132382.0,129903.0,132047.9,126825.9
